concept_id,concept_synonym_name,language_concept_id
2051503041,SDOHO:609; Incarceration,4180186
2051503043,"Levomepromazinum; Levomepromazine; Nozinan; Nosinan; Neurocil; Levomepromazina; Levoprome; 2-Methoxytrimeprazine; (-)-10-(3-(Dimethylamino)-2-methylpropyl)-2-methoxyphenothiazine; (-)-(2R)-3-(2-Methoxy-10H-phenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine",4180186
2051503045,SDOHO:610; Element_Relevant_to_Health_Care,4180186
2051503047,SDOHO:611; Out_of_Pocket,4180186
2051503051,SDOHO:612; Charity,4180186
2051503053,SDOHO:613; Element_Relevant_to_Insurance,4180186
2051503054,N-Amidino-L-aspartic acid; Guanidinosuccinate; L-N-Amidinoaspartic acid; N-(Aminoiminomethyl)-L-aspartic acid; N-Amidino-L-aspartate; N-Carbamimidoyl-L-aspartic acid; CHEBI:17072,4180186
2051503055,"Rexer; Mepirzapine; Mirtazapin; Mirtaz; Mirtabene; 1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine; Mepirzepine; Avanza; 6-Azamianserin; Zispin; Axit; Remeron SolTab; Remeron; Remergon; Remergil; Promyrtil; Norset; Mirtazon; Mirta",4180186
2051503056,3-(((4-Cyclopentyl-1-piperazinyl)imino)methyl)rifamycin; Cyclopentyl rifampin; Priftin; Cyclopentylrifampicin; CHEBI:8861,4180186
2051503057,SDOHO:614; Health_Insurance_Coverage,4180186
2051503059,SDOHO:615; Type_of_Insurance,4180186
2051503060,SDOHO:617; Hispanic,4180186
2051503065,SDOHO:618; Public_Insurance,4180186
2051503066,L-OHP; Eloxatin; CHEBI:31941,4180186
2051503067,"Paxil CR; Sereupin; Pexeva; Paroxetina; Paroxetinum; Paxil; (-)-(3S,4R)-4-(P-Fluorophenyl)-3-((3,4-(methylenedioxy)phenoxy)methyl)piperidine; Brisdelle; (3S-trans)-3-((1,3-Benzodioxol-5-yloxy)methyl)-4-(4-fluorophenyl)piperidine; Aropax; Seroxat CR; Serox",4180186
2051503068,SDOHO:619; Private_Insurance,4180186
2051503069,"(2R,4R,7R)-N-(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo7.3.0.02,6dodecan-4-yl-6-methyl-6,11-diazatetracyclo7.6.1.02,7.012,16hexadeca-1(16),9,12,14-tetraene-4-carboxamide; Verladyn; Orstanorm; Migranal; Ikaran; Ergotonin; E",4180186
2051503070,(2S)-2-Amino-4-methylpentanoic acid; (S)-2-Amino-4-methylvaleric acid; (2S)-2-Amino-4-methylpentanoate; 4-Methyl-L-Norvaline; L; L-(+)-Leucine; L-a-Aminoisocaproate; L-a-Aminoisocaproic acid; L-alpha-Aminoisocaproate; L-alpha-Aminoisocaproic acid; L-Leuci,4180186
2051503073,SDOHO:620; Non-hispanic,4180186
2051503077,SDOHO:621; Healthcare_Visit,4180186
2051503080,SDOHO:622; Emergency_Department_Visit,4180186
2051503082,SDOHO:623; Hospitalization,4180186
2051503085,Tag; (acetato)phenylmercury; (acetato-kappao)(phenyl)mercury; (acetato-o)phenylmercury; (aceto)phenylmercury; (acetoxymercuri)benzene; (acetoxymercurio)-benzene; Acetato(phenyl)mercury; Acetoxyphenylmercury; Advacide pma 18; Agrosan; Agrosan d; Agrosan gn,4180186
2051503086,SDOHO:624; Past_Year_Number_of_Visit,4180186
2051503087,Acetophenetidine; Acetophenetidin; Acetophenetin; Acetphenetidin; Achrocidin; Codempiral; Commotional; Contradol; Contradouleur; CHEBI:8050,4180186
2051503088,"Thioctansaeure; 6,8-thioctic acid; Acetate-replacing factor; 5-(1,2-dithiolan-3-yl)valeric acid; 5-3-(1,2-dithiolanyl)pentanoic acid; 5-(dithiolan-3-yl)valeric acid; Thioctic acid d-form; Thioctsaeure; Thioktsaeure; \u03b1-lipoic acid; 6-thioctic acid; 6,",4180186
2051503091,"Isocyanatomethane; Methylisocyanaat; Methyl isocyanic acid; Methyl isocyanat; Methyl carbonimide; Methylisocyanate; Methylisokyanat; Isocyanic acid, methyl ester; (Methylimino)(oxo)methane; (methylimino)(oxo)methane; Isocyanate de methyle; Iso-cyanomethan",4180186
2051503092,beta-Hydroxyisovalerate; beta-Hydroxyisovaleric acid; beta-Hydroxy-beta-methylbutyrate; B-Hydroxyisovaleric acid; B-Hydroxyisovalerate; B-Hydroxy-b-methylbutyric acid; B-Hydroxy-b-methylbutyrate; 3-OH-isovaleric acid; 3-Hydroxyisovalerate; 3-Hydroxy-isova,4180186
2051503093,"Aniline oil; Anilina; Anilin; Aminophen; Aminobenzene; Anyvim; Arylamine; Benzamine; Benzenamine; Benzene, amino; Benzene,amino (aniline); Benzeneamine; Benzidam; BIDD:ER0581; Blue oil; C.I. Oxidation base 1; CI Oxidation Base 1; Cyanol; D'Aniline; HSDB 4",4180186
2051503094,"Sulourea; Tsizp 34; TOU; THU; beta-Thiopseudourea; Thiuronium; Urea, thio- (8CI); beta -thiopseudourea; Thiourea, acs; 2-Thiourea; 2-Thiopseudourea; 2-Thio-Urea; 2-Thio-Pseudourea; (NH2)2CS; Thiomocovina; Thiokarbamid; Isothiourea; Thioharnstoff; Thiurea;",4180186
2051503100,"Nuvan; O,O-Dimethyl 2,2-dichlorovinyl phosphate; O,O-Dimethyl dichlorovinyl phosphate; O-(2,2-Dichloroethenyl) O,O-dimethyl phosphate; O-(2,2-Dichlorvinyl)-O,O-dimethylphosphate; Panaplate; Phosphoric acid 2,2-dichloroethenyl dimethyl ester; Algard; Dichl",4180186
2051503102,Natriumfluoracetat; Sodium fluoroacetic acid; Fluoroacetic acid sodium salt; Sodium monofluoroacetate; CHEBI:38699,4180186
2051503103,"N-Methyl-N-nitroso-Methamine; Dimethyl-Nitrosamine; N-Dimethylnitrosoamine; Dimethylnitrosamin; Dimethylnitrosamine; Dimethylnitrosoamine; DMNA; N Nitrosodimethylamine; N, N-Dimethylnitrosamine; Nitrous dimethylamide; Nitrosodimethylamine; N-Nitroaodimeth",4180186
2051503106,"Fulminate of mercury; Bis(oxidoazanylidyne)methylmercury; Fulminic acid, mercury(2+) salt; Fulminic acid, mercury(II) salt; Hg(CNO)2; Mercury difulminate; Mercury fulminate; Mercury(II) fulminic acid; CHEBI:39152",4180186
2051503107,SDOHO:629; Management_and_Professoinal_and_Related_Occupation,4180186
2051503109,CH3-CH213-CH3; Pentadekan; n-Pentadecane; CHEBI:28897,4180186
2051503110,SDOHO:63; Behavior_Change,4180186
2051503112,Carbon(II) oxide; Carbonous oxide; CO; CHEBI:17245,4180186
2051503114,"Androst-4-ene-3,17-dione; Fecundin; Delta4-androstenedione; D4-Androstene-3,17-dione; 4-Androstenedione; Androstendione; 4-14Candrost-4-ene-3,17-dione; (4)-Androsten-3,17-dione; 17-Ketotestosterone; 3,17-Dioxoandrost-4-ene; 4-Androsten-3,17-dione; 4-Andro",4180186
2051503115,"Strophanthin-G; Strophanthin G; Strodival; Oubain; Ouabaine; 3-(alpha-L-Rhamnopyranosyloxy)-1beta,5beta,11alpha,14,19-pentahydroxy-5beta-card-20(22)-enolide; Ouabagenin-L-rhamnosid; Ouabagenin L-Rhamnoside; Ouabain, Octahydrate; Ouabain Octahydrate; Ouaba",4180186
2051503117,Mercury acetate; Mercury monoacetate; Dimercury di(acetate); HgOAc; Mercurous acetate; Mercury(I) acetic acid; CHEBI:33210,4180186
2051503121,"N-Methyl-1-naphthyl carbamate; N-methyl-a-naphthylcarbamate; N-methyl-a-naphthylurethan; N-methyl-alpha-naphthylcarbamate; N-methyl-alpha-naphthylurethan; NAC; naphthalen-1-yl methylcarbamate; Naphthalenol, methylcarbamate; Naphthyl n-methylcarbamate; Nof",4180186
2051503123,"3-(2-((3-(2-Carboxyethyl)-4-methyl-5-(Z)-(3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl-1H-pyrrol-2-yl)methyl)-4-methyl-5-(Z)-(4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene; 3-2-3-(2-Carboxyethyl)-5-(3-ethenyl-4-methyl-5-oxo-pyrro",4180186
2051503124,"Anandron; 5,5-Dimethyl-3-(alpha,alpha,alpha-trifluoro-4-nitro-m-tolyl)hydantoin; Nilutamidum; Nilutamida; Nilandron; CHEBI:7573",4180186
2051503125,alpha-Amino-gamma-methylmercaptobutyric acid; (2S)-2-amino-4-(methylsulfanyl)butanoate; (2S)-2-amino-4-(methylsulfanyl)butanoic acid; (L)-methionine; (S)-(+)-methionine; (S)-2-amino-4-(methylthio)-Butanoate; (S)-2-amino-4-(methylthio)-Butanoic acid; (S)-2,4180186
2051503126,"Lipofacton; Liprin; Myanlin; Chlorphenisate; alpha-(p-Chlorophenoxy)isobutyric acid, ethyl ester; CPIB; Koliva; Clofibric acid; Clofibratum; Clofibrato; Clofibate; Clobrate; 2-(4-Chlorophenoxy)-2-methylpropanoic acid ethyl ester; 2-(p-Chlorophenoxy)-2-met",4180186
2051503127,"Aluminum (III) stearate; Aluminium tristearate; Aluminium octadecanoic acid; Aluminium stearate; Aluminium trioctadecanoate; Stearic acid, aluminum salt; Octadecanoic acid, aluminum salt; Monoaluminum stearate; Aluminum(III) stearate; Aluminum tristearate",4180186
2051503130,"Arecaidine methyl ester; 1,2,5,6-Tetrahydro-1-methylnicotinic acid, methyl ester; N-Methyltetrahydronicotinic acid, methyl ester; Methyl N-methyl-1,2,5, 6-tetrahydronicotinate; Methyl 1-methyl-5,6-dihydro-2H-pyridine-3-carboxylate; Methyl 1-methyl-1,2,5,6",4180186
2051503136,(S)-2-Aminotridecanoic acid; 2S-Amino-tridecanoic acid; N-Tridecanoic acid; N-Tridecoate; N-Tridecoic acid; (S)-2-Aminotridecanoate; 2S-Amino-tridecanoate; Tridecylate; Tridecanoate; Tridecylic acid; N-Tridecanoate; CHEBI:45919,4180186
2051503137,(S)-alpha-Amino-benzenepropanoate; (-)-beta-Phenylalanine; (L)-Phenylalanine; (S)-(-)-Phenylalanine; (S)-2-amino-3-phenylpropanoate; (S)-2-amino-3-phenylpropanoic acid; (S)-2-Amino-3-phenylpropionate; (S)-2-Amino-3-phenylpropionic acid; (S)-alpha-Amino-be,4180186
2051503139,"(RS)-alpha-cyano-3-phenoxybenzyl (rs)-2,2-dichloro-1-(4-ethoxyphenyl)cyclopropanecarboxylate; CHEBI:39283",4180186
2051503142,Phenylacetylurea; Phenurone; Phenacetylurea; Phenacetylcarbamide; Carbamide phenylacetate; Phenylacetyluree; CHEBI:183000,4180186
2051503145,Navron; Yanock; 2-Fluoroacetamide; WLN: ZV1F; Sjyhcahiktp; Rodex; Rcra waste number P057; RCRA waste no. P057; Monofluoroacetamide; Megatox; Fussol; Flutritex 1; Fluoroakil 100; Fluoroacetic acid amide; Fluorkill; Fluorakil 100; Fluoracetamide; FAA; Compo,4180186
2051503146,SDOHO:641; Living_Status,4180186
2051503151,"3,7,9-Trihydroxy-1-methyl-6H-dibenzob,Dpyran-6-one, 9CI; 3,7,9-Trihydroxy-1-methyl-6H-dibenzo(b,D)pyran-6-one; 3,7,9-Trihydroxy-1-methyl-6H-benzocchromen-6-one; AOH; Alternariol from alternaria SP.; 3,4',5-Trihydroxy-6'-methyldibenzo-a-pyrone; 1-Methyl-3,",4180186
2051503152,Ethyl hydroxide; EtOH; Hinetoless; Fermentation alcohol; Grain alcohol; Alcare Hand Degermer; Alcohol; Potato alcohol; Molasses alcohol; Algrain; Alkohol; Alkoholu etylowego; Methylcarbinol; Lux; Jaysol S; Jaysol; Infinity Pure; Hydroxyethane; Anhydrol; A,4180186
2051503153,"Ethanoat; VoSoL; Volsol; Vinegar acid; Vinegar; Methanecarboxylic acid; Methanecarboxylate; MeCO2 anion; Kyselina octova; Glacial acetic acid; Glacial acetate; Ethylic acid; Ethylate; Ethanoic acid; Ethanoate; CH3-COO(-); Borofair; Azetat; Acetic acid, io",4180186
2051503173,CAS:66575-29-9,4180186
2051503174,SDOHO:648; Lives_with_Person,4180186
2051503175,"Ammonium nitricum; Ammonium hydrogendinitrate; Ammonium saltpeter; Nitrate d'ammonium; Ammonium(I) nitrate (1:1); Nitrate of ammonia; Nitrato amonico; Nitric acid ammonium salt; Nitric acid ammonium salt (1:1); Nitric acid, ammonium salt; Herco prills; No",4180186
2051503176,D-Gluconic acid mn(II) salt; D-Gluconate mn(II) salt; Gluconic acid (manganese2:1 salt); CHEBI:33198,4180186
2051503177,"21-Hydroxy-D4-pregnene-3,20-dione; 21-Hydroxy-Pregn-4-ene-3,20-dione; 21-Hydroxy-Progesterone; 21-Hydroxypregn-4-ene-3,20-dione; 21-Hydroxy-D4-pregnane-3,20-dione; 21-Hydroxy-3,20-dioxopregn-4-ene; 11-Desoxycorticosterone; 11-Deoxycorticosterone; 11-Deoxy",4180186
2051503178,Colchicina; Colcrys; Colchicinum; Colchicin; CHEBI:23359,4180186
2051503180,SDOHO:65; High_Added_Sugar_Intake,4180186
2051503182,SDOHO:650; Behavior_Cessation,4180186
2051503183,SDOHO:651; Behavior_Reduction,4180186
2051503186,17-Oxoandrost-5-en-3beta-yl hydrogen sulphate; 3beta-hydroxy-Androst-5-en-17-one hydrogen sulfate; 3beta-hydroxy-Androst-5-en-17-one hydrogen sulphate; 3beta-hydroxyandrost-5-en-17-one 3-sulfate; DHEA sulfate; 3beta-hydroxyandrost-5-en-17-one 3-sulphate; ,4180186
2051503187,5-O-Demethylavermectin A1a; Abamectin; Abamectin komponente B1a; Antibiotic C 076B1a; Avermectin B(1)a; Avermectin B1; Avermectin b1a; Caswell No. 063AB; CHEBI:29534,4180186
2051503189,SDOHO:652; Behavior_Growth,4180186
2051503191,"Piridoxina; Piridossina; Nestrex; Hydoxin; Hexobion; Hexa-Betalin; 2-Methyl-3-hydroxy-4,5-bis(hydroxymethyl)pyridine; 2-Methyl-3-hydroxy-4,5-di(hydroxymethyl)pyridine; 2-Methyl-3-hydroxy-4,5-dihydroxymethylpyridine; 2-Methyl-4,5-bis(hydroxymethyl)-3-hydro",4180186
2051503193,"Mitoxantron; Mitoxanthrone; Novantrone; Mitoxantrona; Mitoxantronum; 1,4-DIHYDROXY-5,8-bis({2-(2-hydroxyethyl)aminoethyl}amino)-9,10-anthracenedione; CHEBI:50729",4180186
2051503194,"Ketoisdin; Nizoral a-D; Fungarest; Extina; Ketoderm; Piperazine; Panfungol; Ketodan; Ketoconazolum; Nizoral Shampoo; cis-1-Acetyl-4-(4-((2-(2,4-dichlorophenyl)-2-(1H- imidazol-1-ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)-ketoconazol; (+-)-cis-1-acetyl-4-",4180186
2051503195,SDOHO:653; Lives_with_Spouse,4180186
2051503196,SDOHO:654; Lives_with_Sister,4180186
2051503198,SDOHO:655; Lives_with_Sibling,4180186
2051503201,"PMS-Metformin; Nu-Metformin; Novo-Metformin; N1,N1-Dimethylbiguanide; Diabex; Diabefagos; Apo-Metformin; 1,1-Dimethyl biguanide; N,N-Dimethylimidodicarbonimidic diamide; N,N-Dimethylbiguanide; Mylan-Metformin; Metiguanide; Metforminum; Glucophage; Glucoph",4180186
2051503202,Phenylcarboxylic acid; Phenylcarboxylate; Phenylformate; Benzoate; Oracylic acid; Dracylic acid; Benzenecarboxylate; Benzenecarboxylic acid; Benzenemethonic acid; Benzenemethanoic acid; Sodium benzoic acid; Benzenemethanoate; Benzeneformic acid; Benzenefo,4180186
2051503203,"2,6-Dihydroxypyrimidine-4-carboxylic acid; Uracil-6-carboxylic acid; Orotyl; Oroturic; Orotsaure; Orotsaeure; Orotonsan; Orotonin; Orotate; Oropur; Vitamin B13; Whey factor; 1,2,3,6-Tetrahydro-2,6-dioxo-4-pyrimidecarboxylic acid; 1,2,3,6-Tetrahydro-2,6-di",4180186
2051503204,Tioconazol; Vagistat-1; Trosyl; GyneCure; Monistat 1; Trosyd; Tioconazolum; CHEBI:774389,4180186
2051503205,SDOHO:659; Alcohol_Use,4180186
2051503206,"2,3-Dihydro-2,2-dimethyl-7-benzofuranyl 2,4-dimethyl-5-oxo-6-oxa-3-thia-2,4-diazadecanoate; Promet 660SCO; Promet; Deltanit; Deltanet; Butyl 2,3-dihydro-2,2-dimethylbenzofuran-7-yl N,N-dimethyl-N,N-thiodicarbamate; CHEBI:38504",4180186
2051503209,SDOHO:660; Drug_Use,4180186
2051503210,"n-Butyl-2-cyanoacrylate; Enbucrilate; Histoacryl; Butyl 2-cyanoacrylate polymers; Butyl 2-cyanoacrylate; Polybutylcyanoacrylate nanoparticles; Butyl 2-cyano-2-propenoate; 2-Propenoic acid, 2-cyano-, butyl ester; Acrylic acid, 2-cyano-, butyl ester, polyme",4180186
2051503211,SDOHO:661; Tobacco_Use,4180186
2051503213,Pergolida; Pergolide Mesylate; Pergolide Methanesulfonate; Pergolidum; Permax; CHEBI:63617,4180186
2051503216,SDOHO:662; Marijuana_Smoking,4180186
2051503217,"(+)-2-(2,2-Dicyclohexylethyl)piperidine; Perhexilina; Perhexilinum; Perhexilline; 2-(2,2-Dicyclohexylethyl)piperidine; (-)-2-(2,2-Dicyclohexylethyl)piperidine; Perhexilene; CHEBI:35553",4180186
2051503218,"Cyromazin; Cyclopropylmelamine; Cyclopropyl-1,3,5-triazine-2,4,6-triamine; Citation; Ciromazina; CGA 72662; Azimethiphos; Armor; 2,4-Diamino-6-(cyclopropylamino)-S-triazine; 2,4-Diamino-6-(cyclopropylamino)-S-triazine (8CI); 2-Cyclopropylamino-4,6-diamino",4180186
2051503219,"Asana; Asana XL; Esfenvaleric acid; Fenvalerate (s,s)-isomer; Fenvalerate a; Fenvalerate a a; Halmark; S 5602 A a; Sumi-a; Sumi-alfa; Sumicidin a a; CHEBI:39346",4180186
2051503220,Hexylaldehyde; N-Hexylaldehyde; N-Hexanal; Hexaldehyde; N-Caproaldehyde; Caproic aldehyde; Hexanaldehyde; Capronaldehyde; Caproaldehyde; CHEBI:121338,4180186
2051503221,SDOHO:663; Cocaine_Smoking,4180186
2051503223,Dronat; Durost; Fixopan; Forosa; Fosagen; Fosalen; Fosamax; Fosmin; Fostolin; Fosval; Oseolen; (4-Amino-1-hydroxybutylidene)bisphosphonic acid; Acide Alendronique; Acido Alendronico; Acidum Alendronicum; Alendronate; Alendronate Sodium; Alendronate sodium,4180186
2051503224,SDOHO:664; Tobacco_Smoking,4180186
2051503226,SDOHO:667; Professional_and_Related_Occupation,4180186
2051503228,"5-Aminouracil mustard; 5-N,N-Bis(2-chloroethyl)aminouracil; 5-Bis(2-chloroethyl)amino-2,4(1H,3H)-pyrimidinedione; 5-Di(beta-chloroethyl)aminouracil; Uracil nitrogen mustard; 5-(Di-2-chloroethyl)aminouracil; Aminouracil mustard; CHEBI:9884",4180186
2051503229,"Dicoumarol; Dicoumarin; di-(4-hydroxy-3-coumarinyl)methane; Bishydroxycoumarin; Bis-Hydroxycoumarin; bis-3,3'-(4-hydroxycoumarinyl)methane; Bis(4-hydroxycoumarin-3-yl)methane; 3,3'-Methylenebis(4-hydroxycoumarin); 3,3'-Methylenebis(4-hydroxy-1,2-benzopyro",4180186
2051503230,Encainida; 4-Methoxy-2'-2-(1-methyl-2-piperidyl)ethylbenzanilide; 4-Methoxy-N-{2-2-(1-methyl-piperidin-2-yl)-ethyl-phenyl}-benzamide; Enkaid; (+-)-2'-2-(1-Methyl-2-piperidyl)ethyl-P-anisanilide; Encainidum; (+-)-4-Methoxy-N-(2-(2-(1-methyl-2-piperidinyl)e,4180186
2051503232,SDOHO:668; Natural_Resource_and_Construction_and_Maintenance_Occupation,4180186
2051503234,SnPh3(+); Triphenylstannylium; SnPh3(+); CHEBI:27139,4180186
2051503235,Bengal fire ant killer; Tralomethrine; Scout x-tra; Scout; SAGA; CHEBI:39400,4180186
2051503236,SDOHO:669; Installation_Maintenance_and_Repair_Occupation,4180186
2051503237,"Furo(3,2-g)-coumarin; Phytoalexin-CMPD; Furo(4',5',6,7)coumarin; Furocoumarin; Psorline-p; 7H-Furo3,2-gchromen-7-one; Furo2'.3':7.6coumarin; Furo2',3':7,6coumarin; Ficusin; Furo(2',3',7,6)coumarin; 7H-Furo3,2-gbenzopyran-7-one; 7H-Furo(3,2-g)(1)benzopyran",4180186
2051503238,SDOHO:670; Construction_and_Extraction_Occupation,4180186
2051503244,SDOHO:671; Farming_and_Fishing_and_Forestry_Occupation,4180186
2051503246,N-Isopropyl-P-(2-methylhydrazinomethyl)-benzamide; Procarbazinum; Procarbazina; MIH; MBH; Matulane; Indicarb; Procarbazin; PCX; P-(2-Methylhydrazinomethyl)-N-isopropylbenzamide; IBZ; Natulan; Ibenzmethyzine; N-(1-Methylethyl)-4-((2-methylhydrazino)methyl),4180186
2051503247,SDOHO:672; Production_and_Transportation_and_Material_Moving_Occupation,4180186
2051503249,5-Nitrofurantoin; Furabid; N-(5-Nitrofurfurylidene)-1-aminohydantoin; Niftran; Siraliden; Macrodantin; Furadantin; Macrobid; Urolong; Urantoin; CHEBI:1039679,4180186
2051503250,SDOHO:673; Military_Specific_Occupation,4180186
2051503251,"Mistral t; 4-3-(4-Tert-Butylphenyl)-2-methylpropyl-2,6-dimethylmorpholine; 4-3-4-(1,1-Dimethylethyl)phenyl-2-methylpropyl-2,6-dimethylmorpholine, 9CI; Corbel; Fenpropemorph; Fenpropimorphe; Funbas; Mildofix; Mistral; Power task; CHEBI:50148; CAS:67564-91-",4180186
2051503254,SDOHO:674; Transportation_and_Material_Moving_Occupation,4180186
2051503255,CI 581 base; 2-(methylamino)-2-(2-chlorophenyl)cyclohexanone; NMDA; Special k; 2-(2-Chloro-phenyl)-2-methylamino-cyclohexanone; (\u00b1)-ketamine; (S)-Ketamine; (S)-(-)-Ketamine; Ketaject; DL-ketamine; 2-(o-chlorophenyl)-2-(methylamino)-cyclohexanone; Ket,4180186
2051503256,"Bethaine Choline Chloride; Bethanechol Chloride; BTC; (2-Hydroxypropyl)trimethylammonium carbamate; Urecholine; Myotonachol; 2-(Carbamoyloxy)-N,N,N-trimethylpropan-1-aminium; 2-Carbamoyloxypropyl-trimethylazanium; Amidopropyldimethylbetaine; Besacholine; ",4180186
2051503258,SDOHO:675; Production_Occupation,4180186
2051503260,Colonial spirit; Pyro alcohol; Pyroxylic spirit; Spirit of wood; Wood alcohol; Wood naphtha; Wood spirit; Carbinol; CH3OH; Columbian spirits; Columbian spirit; Methyl alcohol; Hydroxymethane; Methyl hydroxide; Methylol; Monohydroxymethane; CHEBI:17790,4180186
2051503262,SDOHO:676; Sales_and_Office_Occupation,4180186
2051503263,Alcojel; 2-Propyl alcohol; 2-Propanol; Lavaco; Petrohol; Takineocol; Isopropanol; Hartosol; Avantine; Avantin; Alkolave; CHEBI:17824,4180186
2051503264,Dimethylformaldehyde; b-Ketopropane; 2-Propanone; 2-Ketopropane; beta-Ketopropane; Pyroacetic ether; Pyroacetic spirit; Propanone; Dimethyl formaldehyde; Dimethyl ketone; Methyl ketone; CHEBI:15347,4180186
2051503267,"Trichloro-Methane; Methyl trichloride; Formyl trichloride; 1,1,1-Trichloromethane; CHCl3; Methylidyne trichloride; CF; Trichloromethane; Methenyl trichloride; Methenyl chloride; Methane trichloride; Trichloroform; TCM; CHEBI:35255",4180186
2051503268,Rimso-50; Dimethylsulfoxyde; Dimetil sulfoxido; DMSO; Methylsulfinylmethane; Dimethylsulfoxid; Dimethyli sulfoxidum; Dimethyl sulpoxide; Dimethyl sulphoxide; Dimethyl sulfur oxide; Dimethyl sulfoxixde; (methylsulfinyl)methane; (CH3)2SO; S(O)Me2; Sulfinylb,4180186
2051503269,SDOHO:677; Sales_and_Related_Occupation,4180186
2051503275,SDOHO:678; Office_and_Administrative_Support_Occupation,4180186
2051503281,SDOHO:679; Service_Occupation,4180186
2051503283,Dihydrotachysterolum; Dygratyl; Hytakerol; Tachystin; Vitamin D4; Anti-tetany substance 10; AT 10; Atiten; Dihidrotaquisterol; Dihydral; CHEBI:4591,4180186
2051503284,"delta-D; Colecalciferol; CC; Vitamin D3; Activated 7-dehydrocholesterol; Vigantol; Optimal-D; (+)-vitamin D3; Calciol; Oleovitamin D3; Micro-D; (1S,3Z)-3-(2e)-2-(1R,3AR,7as)-7a-methyl-1-(2R)-6-methylheptan-2-yl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylideneeth",4180186
2051503286,4-(1-{4-(2-Dimethylamino-ethoxy)-phenyl-phenyl-methylene}-propyl)-phenol; 4-(1Z)-1-{4-2-(Dimethylamino)ethoxyphenyl}-1-phenyl-1-buten-2-ylphenol; 4-(1Z)-1-{4-2-(dimethylamino)ethoxyphenyl}-1-phenylbut-1-en-2-ylphenol; 4-{(1Z)-1-{4-2-(Dimethylamino)ethoxyp,4180186
2051503287,"Lambdacyhalothrin; Lambda-cyhalothrin; Coopertix; Lambclacyhalothrin; 3-(2-Chloro-3,3,3-trifluoro-1-propenyl)-2,2-dimethylcyclopropanecarboxylic acid cyano(3-phenoxyphenyl)methyl ester; Sentinel; Matador; ICON; Karate insecticide; Commodore; CHEBI:4035",4180186
2051503288,SDOHO:681; Food_Cost,4180186
2051503304,Virubra; Vibisone; Vibalt; Sytobex; Rubrocitol; Rubripca; Rubramin PC; Rubramin; Docemine; Docibin; Docivit; Anacobin; Bedodeka; Bedoz; Berubigen; Betalin; Betalin 12 Crystalline; Betaline-12; Betolvex; Bevidox; Bevidox concentrate; Biocobalamine; Byladoc,4180186
2051503305,SDOHO:682; Housing_Cost,4180186
2051503306,17-alpha-Ethynyl-17-hydroxy-4-estren-3-one; Utovlar; Utovlan; Proluteasi; Primolut-N; Primolut N; Norpregneninolone; Norpregneninlone; Normapause; NORLYROC; Norluton; Norlutin; Norluten; Norlutate; Noriday; Norgestin; Norfor; Noretisterona; Norethynodrone,4180186
2051503307,"(2e,4e,6e,8e)-3,7-Dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraen-1-ol; Vitamin A1; (all-E)-3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-2,4,6,8-nonatetraen-1-ol; All-trans-Retinol; all-trans-retinyl alcohol; trans-Retinol; all-tr",4180186
2051503308,"Exceglan; Excegram; Excegran; Zonegran; Zonisamida; Zonisamidum; 3-(Sulfamoylmethyl)-1,2-benzisoxazole; BenzoDisoxazol-3-yl-methanesulfonamide; 1,2-Benzisoxazole-3-methanesulfonamide; CHEBI:10127",4180186
2051503309,SDOHO:683; Utility_Cost,4180186
2051503311,"Baythroid h; Baythroid 2; Caswell No. 266E; b-Cyfluthrin; Solfac; Responsar; Eulan SP; Cylence; Bulldock; Beta-cyfluthrin; (RS)-.alpha.-Cyano-4-fluoro-3-phenoxybenzyl (1RS,3RS; (R,S)-alpha-Cyano-4-fluoro-3-phenoxybenzyl-(1R,S)-cis,trans-3-(2,2-dichlorovin",4180186
2051503315,SDOHO:686; Personal_Care_and_Service_Occupation,4180186
2051503316,Mentix; Modavigil; Modasomil; Modafinilo; Modiodal; Moderateafinil; Provake; Provigil; Resotyl; Sparlon; Stavigile; Vigicer; Forcilin; Aspendos; Alertex; Alertec; Zalux; Modafinilum; Vigil; CHEBI:417124,4180186
2051503317,CAS:99387-89-0,4180186
2051503318,SDOHO:687; Building_and_Ground_Cleaning_and_Maintenance_Occupation,4180186
2051503319,SDOHO:688; Food_Preparation_and_Serving_Related_Occupation,4180186
2051503321,Astemizolum; Ast\u00e9mizole; Astemizol; Hismanal; Astesen; Astemison; 1-(P-Fluorobenzyl)-2-((1-(2-(P-methoxyphenyl)ethyl)piperid-4-yl)amino)benzimidazole; Alerkin; 1-(P-Fluorobenzyl)-2-((1-(P-methoxyphenethyl)-4-piperidyl)amino)benzimidazole; Acemiz; Ste,4180186
