concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
,3-Monobromobiphenyl,Observation,Toxin,Substance,S,2113-57-7,1970-01-01,2099-12-31,
,Dimethyltin bis(isooctyl mercaptoacetate),Observation,Toxin,Substance,S,26636-01-1,1970-01-01,2099-12-31,
,Acetyldeoxynivalenol,Observation,Toxin,Substance,S,50722-38-8,1970-01-01,2099-12-31,
,Trimethylantimony bromide,Observation,Toxin,Substance,S,5835-64-3,1970-01-01,2099-12-31,
,Oxymorphone,Observation,Toxin,Substance,,76-41-5,1970-01-01,2099-12-31,
,Crotoxin,Observation,Toxin,Substance,S,9007-40-3,1970-01-01,2099-12-31,
,Beryllium telluride,Observation,Toxin,Substance,S,12232-27-8,1970-01-01,2099-12-31,
,Magnesium nitrate,Observation,Toxin,Substance,,10377-60-3,1970-01-01,2099-12-31,
,Sulfur-35,Observation,Toxin,Substance,,15117-53-0,1970-01-01,2099-12-31,
,2-Hydroxyphenyl methylcarbamate,Observation,Toxin,Substance,S,10309-97-4,1970-01-01,2099-12-31,
,Diacetoxyscirpenol,Observation,Toxin,Substance,,2270-40-8,1970-01-01,2099-12-31,
,Roquefortine,Observation,Toxin,Substance,S,58735-64-1,1970-01-01,2099-12-31,
,Trimethadione,Observation,Toxin,Substance,,127-48-0,1970-01-01,2099-12-31,
,Copper(II) triflate,Observation,Toxin,Substance,S,34946-82-2,1970-01-01,2099-12-31,
,Cesium,Observation,Toxin,Substance,,7440-46-2,1970-01-01,2099-12-31,
,Carbamic acid,Observation,Toxin,Substance,,463-77-4,1970-01-01,2099-12-31,
,Silver oxalate,Observation,Toxin,Substance,S,533-51-7,1970-01-01,2099-12-31,
,Abrin-a,Observation,Toxin,Substance,,53597-23-2,1970-01-01,2099-12-31,
,Gymnodimine,Observation,Toxin,Substance,S,173792-58-0,1970-01-01,2099-12-31,
,Chromyl chloride,Observation,Toxin,Substance,S,14977-61-8,1970-01-01,2099-12-31,
,m-Cresol,Observation,Toxin,Substance,,108-39-4,1970-01-01,2099-12-31,
,Fencamfamine,Observation,Toxin,Substance,,1209-98-9,1970-01-01,2099-12-31,
,Diethofencarb,Observation,Toxin,Substance,S,87130-20-9,1970-01-01,2099-12-31,
,'2,6-Dichlorodibenzofuran',Observation,Toxin,Substance,S,60390-27-4,1970-01-01,2099-12-31,
,Etridiazole,Observation,Toxin,Substance,S,2593-15-9,1970-01-01,2099-12-31,
,Palytoxin,Observation,Toxin,Substance,S,77734-91-9,1970-01-01,2099-12-31,
,'2,2',5-Tribromobiphenyl',Observation,Toxin,Substance,S,59080-34-1,1970-01-01,2099-12-31,
,Dimethyl phthalate,Observation,Toxin,Substance,,131-11-3,1970-01-01,2099-12-31,
,Silver chloride,Observation,Toxin,Substance,,7783-90-6,1970-01-01,2099-12-31,
,'2,6-Dibromobiphenyl',Observation,Toxin,Substance,S,59080-32-9,1970-01-01,2099-12-31,
,Botulinum neurotoxin type A,Observation,Toxin,Substance,S,OMOP5182460,1970-01-01,2099-12-31,
,Potassium hexahydroxoantimonate(V),Observation,Toxin,Substance,S,12208-13-8,1970-01-01,2099-12-31,
,Antimony trioxide,Observation,Toxin,Substance,,1309-64-4,1970-01-01,2099-12-31,
,Toxin B (Clostridium difficile),Observation,Toxin,Substance,S,OMOP5182616,1970-01-01,2099-12-31,
,Aluminum,Observation,Toxin,Substance,,7429-90-5,1970-01-01,2099-12-31,
,Isopimpinellin,Observation,Toxin,Substance,S,482-27-9,1970-01-01,2099-12-31,
,Uranium-234,Observation,Toxin,Substance,,13966-29-5,1970-01-01,2099-12-31,
,o-(2-Propynyloxy)phenyl methylcarbamate,Observation,Toxin,Substance,S,3279-46-7,1970-01-01,2099-12-31,
,Bronopol,Observation,Toxin,Substance,,52-51-7,1970-01-01,2099-12-31,
,'1,2,3,6,8,9-Hexachlorodibenzofuran',Observation,Toxin,Substance,S,75198-38-8,1970-01-01,2099-12-31,
,Dibromochloromethane,Observation,Toxin,Substance,S,124-48-1,1970-01-01,2099-12-31,
,9-Hydroxyphenanthrene,Observation,Toxin,Substance,S,484-17-3,1970-01-01,2099-12-31,
,'4-Methyl-3-penten-2-one, 9CI',Observation,Toxin,Substance,S,141-79-7,1970-01-01,2099-12-31,
,Desmedipham,Observation,Toxin,Substance,S,13684-56-5,1970-01-01,2099-12-31,
,Thiamethoxam,Observation,Toxin,Substance,,153719-23-4,1970-01-01,2099-12-31,
,Arsenamide,Observation,Toxin,Substance,,531-72-6,1970-01-01,2099-12-31,
,Cadmium cyanide,Observation,Toxin,Substance,S,542-83-6,1970-01-01,2099-12-31,
,'1,3,6-Trichlorodibenzofuran',Observation,Toxin,Substance,S,83704-39-6,1970-01-01,2099-12-31,
,Lithium nitrate,Observation,Toxin,Substance,S,7790-69-4,1970-01-01,2099-12-31,
,'1-Methyl-6-phenyl-1H-imidazo[4,5-b]pyridin-2-amine',Observation,Toxin,Substance,S,105650-23-5,1970-01-01,2099-12-31,
,Dexfenfluramine,Observation,Toxin,Substance,,3239-44-9,1970-01-01,2099-12-31,
,'1,3,6,8-Tetrachlorodibenzo-p-dioxin',Observation,Toxin,Substance,S,33423-92-6,1970-01-01,2099-12-31,
,Selenium,Observation,Toxin,Substance,,7782-49-2,1970-01-01,2099-12-31,
,Tungsten(V) bromide,Observation,Toxin,Substance,S,13470-11-6,1970-01-01,2099-12-31,
,Icaridin,Observation,Toxin,Substance,,119515-38-7,1970-01-01,2099-12-31,
,'2,3',4,4',5,5'-Hexabromobiphenyl',Observation,Toxin,Substance,S,67888-99-7,1970-01-01,2099-12-31,
,Fluoxymesterone,Observation,Toxin,Substance,,76-43-7,1970-01-01,2099-12-31,
,Diazoxon,Observation,Toxin,Substance,S,962-58-3,1970-01-01,2099-12-31,
,Palladium(II) oxide,Observation,Toxin,Substance,S,1314-08-5,1970-01-01,2099-12-31,
,'1,2,3,4,8,9-Hexachlorodibenzofuran',Observation,Toxin,Substance,S,92341-07-6,1970-01-01,2099-12-31,
,Ammonium nitrite,Observation,Toxin,Substance,S,13446-48-5,1970-01-01,2099-12-31,
,Thallium selenide,Observation,Toxin,Substance,S,12039-52-0,1970-01-01,2099-12-31,
,Norepinephrine,Observation,Toxin,Substance,,51-41-2,1970-01-01,2099-12-31,
,Clonazepam,Observation,Toxin,Substance,,1622-61-3,1970-01-01,2099-12-31,
,Allyl isothiocyanate,Observation,Toxin,Substance,,57-06-7,1970-01-01,2099-12-31,
,Phallisin,Observation,Toxin,Substance,S,19774-69-7,1970-01-01,2099-12-31,
,Manganese carbonate,Observation,Toxin,Substance,,598-62-9,1970-01-01,2099-12-31,
,Erythromycin,Observation,Toxin,Substance,,114-07-8,1970-01-01,2099-12-31,
,'2,2',3,4,4',5,6,6'-Octabromobiphenyl',Observation,Toxin,Substance,S,119264-61-8,1970-01-01,2099-12-31,
,Zinc ammonium chloride,Observation,Toxin,Substance,S,14639-97-5,1970-01-01,2099-12-31,
,'2,2',3,3',4,5,5',6-Octachlorobiphenyl',Observation,Toxin,Substance,S,68194-17-2,1970-01-01,2099-12-31,
,Dinitrogen tetroxide,Observation,Toxin,Substance,S,10544-72-6,1970-01-01,2099-12-31,
,Melamine,Observation,Toxin,Substance,,108-78-1,1970-01-01,2099-12-31,
,Desloratadine,Observation,Toxin,Substance,,100643-71-8,1970-01-01,2099-12-31,
,Cadmium lactate,Observation,Toxin,Substance,S,16039-55-7,1970-01-01,2099-12-31,
,Cholera toxin,Observation,Toxin,Substance,,9012-63-9,1970-01-01,2099-12-31,
,Theophylline,Observation,Toxin,Substance,,58-55-9,1970-01-01,2099-12-31,
,Satratoxin H,Observation,Toxin,Substance,S,53126-64-0,1970-01-01,2099-12-31,
,Copper(II) carbonate,Observation,Toxin,Substance,,1184-64-1,1970-01-01,2099-12-31,
,Dermonecrotic toxin (Pasteurella multocida),Observation,Toxin,Substance,S,OMOP5182776,1970-01-01,2099-12-31,
,beta-Amanitin,Observation,Toxin,Substance,S,21150-22-1,1970-01-01,2099-12-31,
,Homogentisic acid,Observation,Toxin,Substance,,451-13-8,1970-01-01,2099-12-31,
,Nitrazepam,Observation,Toxin,Substance,,146-22-5,1970-01-01,2099-12-31,
,Lead thiosulfate,Observation,Toxin,Substance,S,26265-65-6,1970-01-01,2099-12-31,
,Lead tungstate,Observation,Toxin,Substance,S,7759-01-5,1970-01-01,2099-12-31,
,Zinc molybdate,Observation,Toxin,Substance,S,13767-32-3,1970-01-01,2099-12-31,
,Glycine,Observation,Toxin,Substance,,56-40-6,1970-01-01,2099-12-31,
,Bergamottin,Observation,Toxin,Substance,S,7380-40-7,1970-01-01,2099-12-31,
,Oleandrin,Observation,Toxin,Substance,,465-16-7,1970-01-01,2099-12-31,
,Cadmium(I) tetrachloroaluminate,Observation,Toxin,Substance,S,79110-87-5,1970-01-01,2099-12-31,
,'(2E,4E)-2,4-Hexadienoic acid',Observation,Toxin,Substance,,110-44-1,1970-01-01,2099-12-31,
,Dimetan,Observation,Toxin,Substance,,122-15-6,1970-01-01,2099-12-31,
,'2,2',3,3',4,4',5,5',6-Nonabromobiphenyl',Observation,Toxin,Substance,S,69278-62-2,1970-01-01,2099-12-31,
,Fenvalerate,Observation,Toxin,Substance,,51630-58-1,1970-01-01,2099-12-31,
,Imazapic,Observation,Toxin,Substance,S,104098-48-8,1970-01-01,2099-12-31,
,Desipramine,Observation,Toxin,Substance,,50-47-5,1970-01-01,2099-12-31,
,Cupriethylenediamine,Observation,Toxin,Substance,S,13426-91-0,1970-01-01,2099-12-31,
,Diclofenac,Observation,Toxin,Substance,,15307-86-5,1970-01-01,2099-12-31,
,Ethylphosphate,Observation,Toxin,Substance,S,78-40-0,1970-01-01,2099-12-31,
,'1,2,3,7,8,9-Hexabromodibenzofuran',Observation,Toxin,Substance,S,161880-49-5,1970-01-01,2099-12-31,
,Deoxyadenosine,Observation,Toxin,Substance,,958-09-8,1970-01-01,2099-12-31,
,Chlorofluorotrimethylantimony,Observation,Toxin,Substance,S,13077-54-8,1970-01-01,2099-12-31,
,Iopanoic acid,Observation,Toxin,Substance,,96-83-3,1970-01-01,2099-12-31,
,Tin(II) hydroxide,Observation,Toxin,Substance,S,12026-24-3,1970-01-01,2099-12-31,
,Daminozide,Observation,Toxin,Substance,,1596-84-5,1970-01-01,2099-12-31,
,Etoxazole,Observation,Toxin,Substance,S,153233-91-1,1970-01-01,2099-12-31,
,Swainsonine,Observation,Toxin,Substance,S,72741-87-8,1970-01-01,2099-12-31,
,Terfenadine,Observation,Toxin,Substance,,50679-08-8,1970-01-01,2099-12-31,
,Chlorpyrifos,Observation,Toxin,Substance,,2921-88-2,1970-01-01,2099-12-31,
,Estradiol,Observation,Toxin,Substance,,50-28-2,1970-01-01,2099-12-31,
,Barium titanate,Observation,Toxin,Substance,S,12047-27-7,1970-01-01,2099-12-31,
,'1,2,3,4,6,7,8,9-Octachlorodibenzofuran',Observation,Toxin,Substance,S,'39001-02-0
',1970-01-01,2099-12-31,
,Pirimiphos-methyl,Observation,Toxin,Substance,,29232-93-7,1970-01-01,2099-12-31,
,Aluminium sulfate,Observation,Toxin,Substance,,10043-01-3,1970-01-01,2099-12-31,
,Roridin A,Observation,Toxin,Substance,S,14729-29-4,1970-01-01,2099-12-31,
,Lovastatin,Observation,Toxin,Substance,,75330-75-5,1970-01-01,2099-12-31,
,'1-Bromo-3-chloro-5,5-dimethylhydantoin',Observation,Toxin,Substance,S,16079-88-2,1970-01-01,2099-12-31,
,Oxaliplatin,Observation,Toxin,Substance,,61825-94-3,1970-01-01,2099-12-31,
,5-Aminolevulinic acid,Observation,Toxin,Substance,,106-60-5,1970-01-01,2099-12-31,
,Manganese(II) oxide,Observation,Toxin,Substance,S,1344-43-0,1970-01-01,2099-12-31,
,Diethylphosphate,Observation,Toxin,Substance,S,598-02-7,1970-01-01,2099-12-31,
,Indium(III) selenide,Observation,Toxin,Substance,S,12056-07-4,1970-01-01,2099-12-31,
,Pneumolysin,Observation,Toxin,Substance,S,OMOP5182835,1970-01-01,2099-12-31,
,Thalidomide,Observation,Toxin,Substance,,50-35-1,1970-01-01,2099-12-31,
,Cobalt(II) carbonate hydroxide (2:3),Observation,Toxin,Substance,S,12602-23-2,1970-01-01,2099-12-31,
,'1,3-Benzenediol',Observation,Toxin,Substance,,108-46-3,1970-01-01,2099-12-31,
,Oxycodone,Observation,Toxin,Substance,,76-42-6,1970-01-01,2099-12-31,
,Tutin,Observation,Toxin,Substance,S,2571-22-4,1970-01-01,2099-12-31,
,Varenicline,Observation,Toxin,Substance,,249296-44-4,1970-01-01,2099-12-31,
,Ethoprop,Observation,Toxin,Substance,S,13194-48-4,1970-01-01,2099-12-31,
,Mercury(II) thiocyanate,Observation,Toxin,Substance,S,592-85-8,1970-01-01,2099-12-31,
,'22,23-dihydroavermectin b1a',Observation,Toxin,Substance,S,71827-03-7,1970-01-01,2099-12-31,
,'1,2,3,8,9-Pentachlorodibenzofuran',Observation,Toxin,Substance,S,83704-54-5,1970-01-01,2099-12-31,
,Flufenacet,Observation,Toxin,Substance,S,142459-58-3,1970-01-01,2099-12-31,
,'1,2,3,4,6,7,8-Heptabromodibenzofuran',Observation,Toxin,Substance,S,107555-95-3,1970-01-01,2099-12-31,
,'1,6-Dichlorodibenzo-p-dioxin',Observation,Toxin,Substance,S,38178-38-0,1970-01-01,2099-12-31,
,Indium(I) bromide,Observation,Toxin,Substance,S,14280-53-6,1970-01-01,2099-12-31,
,Cadmium carbonate,Observation,Toxin,Substance,S,513-78-0,1970-01-01,2099-12-31,
,Triphenylthioantimonate,Observation,Toxin,Substance,S,28609-58-7,1970-01-01,2099-12-31,
,Dihydro-5-propyl-2(3H)-furanone,Observation,Toxin,Substance,S,57129-71-2,1970-01-01,2099-12-31,
,Titanium tetrabromide,Observation,Toxin,Substance,S,7789-68-6,1970-01-01,2099-12-31,
,'2,4-Di-tert-butylphenol',Observation,Toxin,Substance,S,96-76-4,1970-01-01,2099-12-31,
,Methyl cellusolve,Observation,Toxin,Substance,S,9004-74-4,1970-01-01,2099-12-31,
,Retinol acetate,Observation,Toxin,Substance,,127-47-9,1970-01-01,2099-12-31,
,Barium carbonate,Observation,Toxin,Substance,,513-77-9,1970-01-01,2099-12-31,
,Bensulide,Observation,Toxin,Substance,S,741-58-2,1970-01-01,2099-12-31,
,Clodronate,Observation,Toxin,Substance,,10596-23-3,1970-01-01,2099-12-31,
,Metaldehyde,Observation,Toxin,Substance,,108-62-3,1970-01-01,2099-12-31,
,Anidulafungin,Observation,Toxin,Substance,,166663-25-8,1970-01-01,2099-12-31,
,Acifluorfen,Observation,Toxin,Substance,S,50594-66-6,1970-01-01,2099-12-31,
,Magnesium Sulfate,Observation,Toxin,Substance,,7487-88-9,1970-01-01,2099-12-31,
,Chlorothalonil,Observation,Toxin,Substance,,1897-45-6,1970-01-01,2099-12-31,
,9-Hydroxyfluorene,Observation,Toxin,Substance,S,1689-64-1,1970-01-01,2099-12-31,
,Lidocaine,Observation,Toxin,Substance,,137-58-6,1970-01-01,2099-12-31,
,Tetrachlorobisphenol A,Observation,Toxin,Substance,S,79-95-8,1970-01-01,2099-12-31,
,Fenofibrate,Observation,Toxin,Substance,,49562-28-9,1970-01-01,2099-12-31,
,'2,3-Dichlorobiphenyl',Observation,Toxin,Substance,S,16605-91-7,1970-01-01,2099-12-31,
,'1,3,7,8-Tetrachlorodibenzo-p-dioxin',Observation,Toxin,Substance,S,50585-46-1,1970-01-01,2099-12-31,
,delta-Hexachlorocyclohexane,Observation,Toxin,Substance,,319-86-8,1970-01-01,2099-12-31,
,Ambenonium,Observation,Toxin,Substance,,7648-98-8,1970-01-01,2099-12-31,
,'2,2',3,4,4',5,6-Heptachlorobiphenyl',Observation,Toxin,Substance,S,74472-47-2,1970-01-01,2099-12-31,
,Diazenedicarboxamide,Observation,Toxin,Substance,S,123-77-3,1970-01-01,2099-12-31,
,'1,2,9-Trichlorodibenzofuran',Observation,Toxin,Substance,S,83704-38-5,1970-01-01,2099-12-31,
,Deoxyadenosine triphosphate,Observation,Toxin,Substance,,1927-31-7,1970-01-01,2099-12-31,
,Triphenylcarbenium hexachloroantimonate,Observation,Toxin,Substance,S,52704-88-8,1970-01-01,2099-12-31,
,'2,2,4-Trimethylpentane',Observation,Toxin,Substance,,540-84-1,1970-01-01,2099-12-31,
,'2,2',3,3',4,5,5',6,6'-Nonabromobiphenyl',Observation,Toxin,Substance,S,119264-63-0,1970-01-01,2099-12-31,
,Mercuric benzoate,Observation,Toxin,Substance,S,583-15-3,1970-01-01,2099-12-31,
,Psilocybin,Observation,Toxin,Substance,,520-52-5,1970-01-01,2099-12-31,
,Indoxyl sulfate,Observation,Toxin,Substance,S,487-94-5,1970-01-01,2099-12-31,
,Ametryn,Observation,Toxin,Substance,S,834-12-8,1970-01-01,2099-12-31,
,Chloride ion,Observation,Toxin,Substance,,22537-115-1,1970-01-01,2099-12-31,
,Trichlorfon,Observation,Toxin,Substance,,52-68-6,1970-01-01,2099-12-31,
,'2,2',3,3',4,4',5-Heptabromobiphenyl',Observation,Toxin,Substance,S,69278-60-0,1970-01-01,2099-12-31,
,Calcium permanganate,Observation,Toxin,Substance,S,10118-76-0,1970-01-01,2099-12-31,
,Sodium bis(2-methoxyethoxy)aluminumhydride,Observation,Toxin,Substance,S,22722-98-1,1970-01-01,2099-12-31,
,Diflunisal,Observation,Toxin,Substance,,22494-42-4,1970-01-01,2099-12-31,
,Barium ferrite,Observation,Toxin,Substance,S,11138-11-7,1970-01-01,2099-12-31,
,Octachlorodibenzo-p-dioxin,Observation,Toxin,Substance,S,3268-87-9,1970-01-01,2099-12-31,
,Potassium manganate,Observation,Toxin,Substance,S,10294-64-1,1970-01-01,2099-12-31,
,Allantoin,Observation,Toxin,Substance,,97-59-6,1970-01-01,2099-12-31,
,Sanguinarine,Observation,Toxin,Substance,,2447-54-3,1970-01-01,2099-12-31,
,Ascorbyl palmitate,Observation,Toxin,Substance,,137-66-6,1970-01-01,2099-12-31,
,'Methylarsonic acid, monosodium salt',Observation,Toxin,Substance,S,2163-80-6,1970-01-01,2099-12-31,
,Uranium trioxide,Observation,Toxin,Substance,S,1344-58-6,1970-01-01,2099-12-31,
,Metribuzin,Observation,Toxin,Substance,S,21087-64-9,1970-01-01,2099-12-31,
,'2,3,3',4,5,5',6-Heptachlorobiphenyl',Observation,Toxin,Substance,S,74472-51-8,1970-01-01,2099-12-31,
,Ethyl ether,Observation,Toxin,Substance,,60-29-7,1970-01-01,2099-12-31,
,Boron tribromide,Observation,Toxin,Substance,,10294-33-4,1970-01-01,2099-12-31,
,Carbonyl cyanide-p-trifluoromethoxyphenylhydrazone,Observation,Toxin,Substance,S,370-86-5,1970-01-01,2099-12-31,
,Copper(II) pyrophosphate,Observation,Toxin,Substance,S,10102-90-6,1970-01-01,2099-12-31,
,Tri-n-hexylaluminum,Observation,Toxin,Substance,S,1116-73-0,1970-01-01,2099-12-31,
,Barium bromide,Observation,Toxin,Substance,,10553-31-8,1970-01-01,2099-12-31,
,Sodium dichromate,Observation,Toxin,Substance,S,10588-01-9,1970-01-01,2099-12-31,
,Cyclopentadienylcobalt dicarbonyl,Observation,Toxin,Substance,S,12078-25-0,1970-01-01,2099-12-31,
,Aluminium dodecaboride,Observation,Toxin,Substance,S,12041-54-2,1970-01-01,2099-12-31,
,Actinium-227,Observation,Toxin,Substance,,14952-40-0,1970-01-01,2099-12-31,
,Stearic acid,Observation,Toxin,Substance,,57-11-4,1970-01-01,2099-12-31,
,Bromobenzene,Observation,Toxin,Substance,,108-86-1,1970-01-01,2099-12-31,
,Pentadecane,Observation,Toxin,Substance,S,629-62-9,1970-01-01,2099-12-31,
,Propamocarb,Observation,Toxin,Substance,S,24579-73-5,1970-01-01,2099-12-31,
,Cadmium fluosilicate,Observation,Toxin,Substance,S,17010-21-8,1970-01-01,2099-12-31,
,'2,4-Dichlorodibenzofuran',Observation,Toxin,Substance,S,24478-74-8,1970-01-01,2099-12-31,
,Copper(I) chloride,Observation,Toxin,Substance,,7758-89-6,1970-01-01,2099-12-31,
,'1,3,7,9-Tetrachlorodibenzofuran',Observation,Toxin,Substance,S,64560-17-4,1970-01-01,2099-12-31,
,Methylamine,Observation,Toxin,Substance,,74-89-5,1970-01-01,2099-12-31,
,Iodine,Observation,Toxin,Substance,,7553-56-2,1970-01-01,2099-12-31,
,'2,2',5,6'-Tetrabromobiphenyl',Observation,Toxin,Substance,S,60044-25-9,1970-01-01,2099-12-31,
,Triticonazole,Observation,Toxin,Substance,S,131983-72-7,1970-01-01,2099-12-31,
,Zinc pyrithione,Observation,Toxin,Substance,,13463-41-7,1970-01-01,2099-12-31,
,Methoxyflurane,Observation,Toxin,Substance,,76-38-0,1970-01-01,2099-12-31,
,Rifabutin,Observation,Toxin,Substance,,72559-06-9,1970-01-01,2099-12-31,
,(Acetyloxy)triphenylstannane,Observation,Toxin,Substance,S,900-95-8,1970-01-01,2099-12-31,
,p-Cresol sulfate,Observation,Toxin,Substance,S,3233-58-7,1970-01-01,2099-12-31,
,17-Hydroxyprogesterone caproate,Observation,Toxin,Substance,S,630-56-8,1970-01-01,2099-12-31,
,Difenoconazole,Observation,Toxin,Substance,S,119446-68-3,1970-01-01,2099-12-31,
,Gallium(II) selenide,Observation,Toxin,Substance,S,12024-11-2,1970-01-01,2099-12-31,
,Copper(II) arsenite,Observation,Toxin,Substance,S,10290-12-7,1970-01-01,2099-12-31,
,Celecoxib,Observation,Toxin,Substance,,169590-42-5,1970-01-01,2099-12-31,
,Chlorethoxyfos,Observation,Toxin,Substance,S,54593-83-8,1970-01-01,2099-12-31,
,Stibine,Observation,Toxin,Substance,S,7803-52-3,1970-01-01,2099-12-31,
,Fluvoxamine,Observation,Toxin,Substance,,54739-18-3,1970-01-01,2099-12-31,
,Cadmium fluoborate,Observation,Toxin,Substance,S,14486-19-2,1970-01-01,2099-12-31,
,Saccharopine,Observation,Toxin,Substance,,997-68-2,1970-01-01,2099-12-31,
,L-Serine,Observation,Toxin,Substance,,56-45-1,1970-01-01,2099-12-31,
,gamma-Aluminum oxide hydroxide,Observation,Toxin,Substance,S,1318-23-6,1970-01-01,2099-12-31,
,Simvastatin,Observation,Toxin,Substance,,79902-63-9,1970-01-01,2099-12-31,
,Phenelzine,Observation,Toxin,Substance,,51-71-8,1970-01-01,2099-12-31,
,Triadimefon,Observation,Toxin,Substance,S,43121-43-3,1970-01-01,2099-12-31,
,18-Hydroxycorticosterone,Observation,Toxin,Substance,,561-65-9,1970-01-01,2099-12-31,
,Acetone,Observation,Toxin,Substance,,67-64-1,1970-01-01,2099-12-31,
,Methoxychlor,Observation,Toxin,Substance,,72-43-5,1970-01-01,2099-12-31,
,Tebbe's reagent,Observation,Toxin,Substance,S,67719-69-1,1970-01-01,2099-12-31,
,Etizolam,Observation,Toxin,Substance,,40054-69-1,1970-01-01,2099-12-31,
,'2,2',3,3',4,6'-Hexabromobiphenyl',Observation,Toxin,Substance,S,119264-50-5,1970-01-01,2099-12-31,
,Nickel arsenate,Observation,Toxin,Substance,S,13477-70-8,1970-01-01,2099-12-31,
,Platinum(II) bromide,Observation,Toxin,Substance,S,13455-12-4,1970-01-01,2099-12-31,
,'2,3,3',4',5',6-Hexabromobiphenyl',Observation,Toxin,Substance,S,82865-91-5,1970-01-01,2099-12-31,
,Diacetylverrucarol,Observation,Toxin,Substance,S,2198-94-9,1970-01-01,2099-12-31,
,Bromoethane,Observation,Toxin,Substance,S,74-96-4,1970-01-01,2099-12-31,
,Elymoclavine,Observation,Toxin,Substance,S,548-43-6,1970-01-01,2099-12-31,
,Ropinirole,Observation,Toxin,Substance,,91374-21-9,1970-01-01,2099-12-31,
,Trichothecolone,Observation,Toxin,Substance,S,2199-06-6,1970-01-01,2099-12-31,
,Nitrapyrin,Observation,Toxin,Substance,S,1929-82-4,1970-01-01,2099-12-31,
,'1,1-Dibromoethane',Observation,Toxin,Substance,S,557-91-5,1970-01-01,2099-12-31,
,Benzthiazide,Observation,Toxin,Substance,,91-33-8,1970-01-01,2099-12-31,
,'2,2',3,3',5,5'-Hexabromobiphenyl',Observation,Toxin,Substance,S,55066-76-7,1970-01-01,2099-12-31,
,Tin(II) bromide,Observation,Toxin,Substance,S,10031-24-0,1970-01-01,2099-12-31,
,Methacryloyloxyethyl isocyanate,Observation,Toxin,Substance,S,30674-80-7,1970-01-01,2099-12-31,
,Neosolaniol,Observation,Toxin,Substance,S,36519-25-2,1970-01-01,2099-12-31,
,Thiomersal,Observation,Toxin,Substance,,54-64-8,1970-01-01,2099-12-31,
,Mercury(I) acetate,Observation,Toxin,Substance,S,631-60-7,1970-01-01,2099-12-31,
,Hexabromobiphenyl Ether,Observation,Toxin,Substance,S,36483-60-0,1970-01-01,2099-12-31,
,'3,5-Dimethylphenyl methylcarbamate',Observation,Toxin,Substance,S,2655-14-3,1970-01-01,2099-12-31,
,4-Hydroxyproline,Observation,Toxin,Substance,,51-35-4,1970-01-01,2099-12-31,
,Potassium perchlorate,Observation,Toxin,Substance,,7778-74-7,1970-01-01,2099-12-31,
,Galactonic acid,Observation,Toxin,Substance,S,13382-27-9,1970-01-01,2099-12-31,
,Fluorescein,Observation,Toxin,Substance,,2321-07-5,1970-01-01,2099-12-31,
,Bromoform,Observation,Toxin,Substance,,75-25-2,1970-01-01,2099-12-31,
,Trichloronitroso-methane,Observation,Toxin,Substance,S,3711-49-7,1970-01-01,2099-12-31,
,Heroin,Observation,Toxin,Substance,,561-27-3,1970-01-01,2099-12-31,
,Mercury(II) nitrate,Observation,Toxin,Substance,S,10045-94-0,1970-01-01,2099-12-31,
,'6-Cyclohexyl-1,3,8-trichlorodibenzofuran',Observation,Toxin,Substance,S,125652-15-5,1970-01-01,2099-12-31,
,Xantocillin,Observation,Toxin,Substance,S,580-74-5,1970-01-01,2099-12-31,
,'2,4,4'-Trichlorobiphenyl',Observation,Toxin,Substance,S,7012-37-5,1970-01-01,2099-12-31,
,Manganese bromide,Observation,Toxin,Substance,S,13446-03-2,1970-01-01,2099-12-31,
,Chlorodiethyaluminum,Observation,Toxin,Substance,S,96-10-6,1970-01-01,2099-12-31,
,Methylene thiocyanate,Observation,Toxin,Substance,S,6317-18-6,1970-01-01,2099-12-31,
,Propylthiouracil,Observation,Toxin,Substance,,51-52-5,1970-01-01,2099-12-31,
,Kojic acid,Observation,Toxin,Substance,,501-30-4,1970-01-01,2099-12-31,
,Sodium laureth sulfate,Observation,Toxin,Substance,S,9004-82-4,1970-01-01,2099-12-31,
,Zinc dichromate,Observation,Toxin,Substance,S,14018-95-2,1970-01-01,2099-12-31,
,Sodium cobaltinitrite,Observation,Toxin,Substance,S,13600-98-1,1970-01-01,2099-12-31,
,Tris(4-bromophenyl)antimony,Observation,Toxin,Substance,S,17946-45-1,1970-01-01,2099-12-31,
,'1,3,4,6,9-Pentachlorodibenzofuran',Observation,Toxin,Substance,S,70648-15-6,1970-01-01,2099-12-31,
,Bromoxynil,Observation,Toxin,Substance,,1689-84-5,1970-01-01,2099-12-31,
,Tin(IV) oxide,Observation,Toxin,Substance,S,18282-10-5,1970-01-01,2099-12-31,
,'2,3,7,8-Tetrabromodibenzofuran',Observation,Toxin,Substance,S,67733-57-7,1970-01-01,2099-12-31,
,Butocarboxim,Observation,Toxin,Substance,S,34681-10-2,1970-01-01,2099-12-31,
,Dapsone,Observation,Toxin,Substance,,80-08-0,1970-01-01,2099-12-31,
,Glutaconic acid,Observation,Toxin,Substance,S,1724-02-3,1970-01-01,2099-12-31,
,'3,3',4,4',5-Pentabromobiphenyl',Observation,Toxin,Substance,S,84303-46-8,1970-01-01,2099-12-31,
