location_id,relationship_type_concept_id,domain_id,entity_id,start_date,end_date
2636,581476,Person,2636,2014-01-01,2019-12-31
2640,581476,Person,2640,2014-01-01,2019-12-31
2641,581476,Person,2641,2014-01-01,2019-12-31
2642,581476,Person,2642,2014-01-01,2019-12-31
2645,581476,Person,2645,2014-01-01,2019-12-31
2647,581476,Person,2647,2014-01-01,2019-12-31
2648,581476,Person,2648,2014-01-01,2019-12-31
2654,581476,Person,2654,2014-01-01,2019-12-31
2655,581476,Person,2655,2014-01-01,2019-12-31
2658,581476,Person,2658,2014-01-01,2019-12-31
2664,581476,Person,2664,2014-01-01,2019-12-31
2665,581476,Person,2665,2014-01-01,2019-12-31
2666,581476,Person,2666,2014-01-01,2019-12-31
2667,581476,Person,2667,2014-01-01,2019-12-31
2669,581476,Person,2669,2014-01-01,2019-12-31
2672,581476,Person,2672,2014-01-01,2019-12-31
2674,581476,Person,2674,2014-01-01,2019-12-31
2677,581476,Person,2677,2014-01-01,2019-12-31
2679,581476,Person,2679,2014-01-01,2019-12-31
2681,581476,Person,2681,2014-01-01,2019-12-31
2685,581476,Person,2685,2014-01-01,2019-12-31
2686,581476,Person,2686,2014-01-01,2019-12-31
2688,581476,Person,2688,2014-01-01,2019-12-31
2690,581476,Person,2690,2014-01-01,2019-12-31
2692,581476,Person,2692,2014-01-01,2019-12-31
2693,581476,Person,2693,2014-01-01,2019-12-31
2695,581476,Person,2695,2014-01-01,2019-12-31
2700,581476,Person,2700,2014-01-01,2019-12-31
2708,581476,Person,2708,2014-01-01,2019-12-31
2711,581476,Person,2711,2014-01-01,2019-12-31
2712,581476,Person,2712,2014-01-01,2019-12-31
2713,581476,Person,2713,2014-01-01,2019-12-31
2715,581476,Person,2715,2014-01-01,2019-12-31
2718,581476,Person,2718,2014-01-01,2019-12-31
2719,581476,Person,2719,2014-01-01,2019-12-31
2722,581476,Person,2722,2014-01-01,2019-12-31
2724,581476,Person,2724,2014-01-01,2019-12-31
2725,581476,Person,2725,2014-01-01,2019-12-31
2729,581476,Person,2729,2014-01-01,2019-12-31
2732,581476,Person,2732,2014-01-01,2019-12-31
2733,581476,Person,2733,2014-01-01,2019-12-31
2735,581476,Person,2735,2014-01-01,2019-12-31
2736,581476,Person,2736,2014-01-01,2019-12-31
2737,581476,Person,2737,2014-01-01,2019-12-31
2738,581476,Person,2738,2014-01-01,2019-12-31
2743,581476,Person,2743,2014-01-01,2019-12-31
2744,581476,Person,2744,2014-01-01,2019-12-31
2746,581476,Person,2746,2014-01-01,2019-12-31
2747,581476,Person,2747,2014-01-01,2019-12-31
2749,581476,Person,2749,2014-01-01,2019-12-31
2750,581476,Person,2750,2014-01-01,2019-12-31
2756,581476,Person,2756,2014-01-01,2019-12-31
2757,581476,Person,2757,2014-01-01,2019-12-31
2759,581476,Person,2759,2014-01-01,2019-12-31
2761,581476,Person,2761,2014-01-01,2019-12-31
2762,581476,Person,2762,2014-01-01,2019-12-31
2763,581476,Person,2763,2014-01-01,2019-12-31
2764,581476,Person,2764,2014-01-01,2019-12-31
2767,581476,Person,2767,2014-01-01,2019-12-31
2768,581476,Person,2768,2014-01-01,2019-12-31
2769,581476,Person,2769,2014-01-01,2019-12-31
2771,581476,Person,2771,2014-01-01,2019-12-31
2772,581476,Person,2772,2014-01-01,2019-12-31
2774,581476,Person,2774,2014-01-01,2019-12-31
2778,581476,Person,2778,2014-01-01,2019-12-31
2781,581476,Person,2781,2014-01-01,2019-12-31
2784,581476,Person,2784,2014-01-01,2019-12-31
2785,581476,Person,2785,2014-01-01,2019-12-31
2793,581476,Person,2793,2014-01-01,2019-12-31
2794,581476,Person,2794,2014-01-01,2019-12-31
2795,581476,Person,2795,2014-01-01,2019-12-31
2796,581476,Person,2796,2014-01-01,2019-12-31
2798,581476,Person,2798,2014-01-01,2019-12-31
2799,581476,Person,2799,2014-01-01,2019-12-31
2800,581476,Person,2800,2014-01-01,2019-12-31
2802,581476,Person,2802,2014-01-01,2019-12-31
2804,581476,Person,2804,2014-01-01,2019-12-31
2806,581476,Person,2806,2014-01-01,2019-12-31
2807,581476,Person,2807,2014-01-01,2019-12-31
2808,581476,Person,2808,2014-01-01,2019-12-31
2811,581476,Person,2811,2014-01-01,2019-12-31
2813,581476,Person,2813,2014-01-01,2019-12-31
2815,581476,Person,2815,2014-01-01,2019-12-31
2817,581476,Person,2817,2014-01-01,2019-12-31
2820,581476,Person,2820,2014-01-01,2019-12-31
2822,581476,Person,2822,2014-01-01,2019-12-31
2823,581476,Person,2823,2014-01-01,2019-12-31
2824,581476,Person,2824,2014-01-01,2019-12-31
2826,581476,Person,2826,2014-01-01,2019-12-31
2827,581476,Person,2827,2014-01-01,2019-12-31
2832,581476,Person,2832,2014-01-01,2019-12-31
2834,581476,Person,2834,2014-01-01,2019-12-31
2836,581476,Person,2836,2014-01-01,2019-12-31
2840,581476,Person,2840,2014-01-01,2019-12-31
2844,581476,Person,2844,2014-01-01,2019-12-31
2846,581476,Person,2846,2014-01-01,2019-12-31
2848,581476,Person,2848,2014-01-01,2019-12-31
2849,581476,Person,2849,2014-01-01,2019-12-31
2850,581476,Person,2850,2014-01-01,2019-12-31
2852,581476,Person,2852,2014-01-01,2019-12-31
2853,581476,Person,2853,2014-01-01,2019-12-31
2854,581476,Person,2854,2014-01-01,2019-12-31
2856,581476,Person,2856,2014-01-01,2019-12-31
2857,581476,Person,2857,2014-01-01,2019-12-31
2859,581476,Person,2859,2014-01-01,2019-12-31
2860,581476,Person,2860,2014-01-01,2019-12-31
2864,581476,Person,2864,2014-01-01,2019-12-31
2865,581476,Person,2865,2014-01-01,2019-12-31
2866,581476,Person,2866,2014-01-01,2019-12-31
2869,581476,Person,2869,2014-01-01,2019-12-31
2873,581476,Person,2873,2014-01-01,2019-12-31
2878,581476,Person,2878,2014-01-01,2019-12-31
2881,581476,Person,2881,2014-01-01,2019-12-31
2884,581476,Person,2884,2014-01-01,2019-12-31
2887,581476,Person,2887,2014-01-01,2019-12-31
2889,581476,Person,2889,2014-01-01,2019-12-31
2890,581476,Person,2890,2014-01-01,2019-12-31
2891,581476,Person,2891,2014-01-01,2019-12-31
2894,581476,Person,2894,2014-01-01,2019-12-31
2896,581476,Person,2896,2014-01-01,2019-12-31
2904,581476,Person,2904,2014-01-01,2019-12-31
2909,581476,Person,2909,2014-01-01,2019-12-31
2912,581476,Person,2912,2014-01-01,2019-12-31
2913,581476,Person,2913,2014-01-01,2019-12-31
2922,581476,Person,2922,2014-01-01,2019-12-31
2924,581476,Person,2924,2014-01-01,2019-12-31
2925,581476,Person,2925,2014-01-01,2019-12-31
2926,581476,Person,2926,2014-01-01,2019-12-31
2927,581476,Person,2927,2014-01-01,2019-12-31
2928,581476,Person,2928,2014-01-01,2019-12-31
2930,581476,Person,2930,2014-01-01,2019-12-31
2931,581476,Person,2931,2014-01-01,2019-12-31
2934,581476,Person,2934,2014-01-01,2019-12-31
2935,581476,Person,2935,2014-01-01,2019-12-31
2936,581476,Person,2936,2014-01-01,2019-12-31
2937,581476,Person,2937,2014-01-01,2019-12-31
2938,581476,Person,2938,2014-01-01,2019-12-31
2939,581476,Person,2939,2014-01-01,2019-12-31
2940,581476,Person,2940,2014-01-01,2019-12-31
2941,581476,Person,2941,2014-01-01,2019-12-31
2944,581476,Person,2944,2014-01-01,2019-12-31
2945,581476,Person,2945,2014-01-01,2019-12-31
2947,581476,Person,2947,2014-01-01,2019-12-31
2948,581476,Person,2948,2014-01-01,2019-12-31
2949,581476,Person,2949,2014-01-01,2019-12-31
2950,581476,Person,2950,2014-01-01,2019-12-31
2951,581476,Person,2951,2014-01-01,2019-12-31
2952,581476,Person,2952,2014-01-01,2019-12-31
2955,581476,Person,2955,2014-01-01,2019-12-31
2956,581476,Person,2956,2014-01-01,2019-12-31
2958,581476,Person,2958,2014-01-01,2019-12-31
2960,581476,Person,2960,2014-01-01,2019-12-31
2961,581476,Person,2961,2014-01-01,2019-12-31
2964,581476,Person,2964,2014-01-01,2019-12-31
2965,581476,Person,2965,2014-01-01,2019-12-31
2966,581476,Person,2966,2014-01-01,2019-12-31
2968,581476,Person,2968,2014-01-01,2019-12-31
2970,581476,Person,2970,2014-01-01,2019-12-31
2972,581476,Person,2972,2014-01-01,2019-12-31
2974,581476,Person,2974,2014-01-01,2019-12-31
2975,581476,Person,2975,2014-01-01,2019-12-31
2976,581476,Person,2976,2014-01-01,2019-12-31
2978,581476,Person,2978,2014-01-01,2019-12-31
2979,581476,Person,2979,2014-01-01,2019-12-31
2980,581476,Person,2980,2014-01-01,2019-12-31
2983,581476,Person,2983,2014-01-01,2019-12-31
2984,581476,Person,2984,2014-01-01,2019-12-31
2987,581476,Person,2987,2014-01-01,2019-12-31
2990,581476,Person,2990,2014-01-01,2019-12-31
2991,581476,Person,2991,2014-01-01,2019-12-31
2992,581476,Person,2992,2014-01-01,2019-12-31
2995,581476,Person,2995,2014-01-01,2019-12-31
2996,581476,Person,2996,2014-01-01,2019-12-31
3000,581476,Person,3000,2014-01-01,2019-12-31
3001,581476,Person,3001,2014-01-01,2019-12-31
3003,581476,Person,3003,2014-01-01,2019-12-31
3005,581476,Person,3005,2014-01-01,2019-12-31
3008,581476,Person,3008,2014-01-01,2019-12-31
3009,581476,Person,3009,2014-01-01,2019-12-31
3011,581476,Person,3011,2014-01-01,2019-12-31
3013,581476,Person,3013,2014-01-01,2019-12-31
3014,581476,Person,3014,2014-01-01,2019-12-31
3015,581476,Person,3015,2014-01-01,2019-12-31
3016,581476,Person,3016,2014-01-01,2019-12-31
3019,581476,Person,3019,2014-01-01,2019-12-31
3021,581476,Person,3021,2014-01-01,2019-12-31
3022,581476,Person,3022,2014-01-01,2019-12-31
3023,581476,Person,3023,2014-01-01,2019-12-31
3024,581476,Person,3024,2014-01-01,2019-12-31
3025,581476,Person,3025,2014-01-01,2019-12-31
3027,581476,Person,3027,2014-01-01,2019-12-31
3030,581476,Person,3030,2014-01-01,2019-12-31
3031,581476,Person,3031,2014-01-01,2019-12-31
3033,581476,Person,3033,2014-01-01,2019-12-31
3035,581476,Person,3035,2014-01-01,2019-12-31
3036,581476,Person,3036,2014-01-01,2019-12-31
3037,581476,Person,3037,2014-01-01,2019-12-31
3038,581476,Person,3038,2014-01-01,2019-12-31
3041,581476,Person,3041,2014-01-01,2019-12-31
3042,581476,Person,3042,2014-01-01,2019-12-31
3043,581476,Person,3043,2014-01-01,2019-12-31
3044,581476,Person,3044,2014-01-01,2019-12-31
3046,581476,Person,3046,2014-01-01,2019-12-31
3048,581476,Person,3048,2014-01-01,2019-12-31
3049,581476,Person,3049,2014-01-01,2019-12-31
3055,581476,Person,3055,2014-01-01,2019-12-31
3056,581476,Person,3056,2014-01-01,2019-12-31
3057,581476,Person,3057,2014-01-01,2019-12-31
3058,581476,Person,3058,2014-01-01,2019-12-31
3062,581476,Person,3062,2014-01-01,2019-12-31
3063,581476,Person,3063,2014-01-01,2019-12-31
3066,581476,Person,3066,2014-01-01,2019-12-31
3067,581476,Person,3067,2014-01-01,2019-12-31
3075,581476,Person,3075,2014-01-01,2019-12-31
3077,581476,Person,3077,2014-01-01,2019-12-31
3078,581476,Person,3078,2014-01-01,2019-12-31
3079,581476,Person,3079,2014-01-01,2019-12-31
3080,581476,Person,3080,2014-01-01,2019-12-31
3082,581476,Person,3082,2014-01-01,2019-12-31
3083,581476,Person,3083,2014-01-01,2019-12-31
3085,581476,Person,3085,2014-01-01,2019-12-31
3086,581476,Person,3086,2014-01-01,2019-12-31
3088,581476,Person,3088,2014-01-01,2019-12-31
3089,581476,Person,3089,2014-01-01,2019-12-31
3091,581476,Person,3091,2014-01-01,2019-12-31
3092,581476,Person,3092,2014-01-01,2019-12-31
3093,581476,Person,3093,2014-01-01,2019-12-31
3094,581476,Person,3094,2014-01-01,2019-12-31
3097,581476,Person,3097,2014-01-01,2019-12-31
3099,581476,Person,3099,2014-01-01,2019-12-31
3100,581476,Person,3100,2014-01-01,2019-12-31
3102,581476,Person,3102,2014-01-01,2019-12-31
3103,581476,Person,3103,2014-01-01,2019-12-31
3109,581476,Person,3109,2014-01-01,2019-12-31
3110,581476,Person,3110,2014-01-01,2019-12-31
3111,581476,Person,3111,2014-01-01,2019-12-31
3112,581476,Person,3112,2014-01-01,2019-12-31
3113,581476,Person,3113,2014-01-01,2019-12-31
3114,581476,Person,3114,2014-01-01,2019-12-31
3116,581476,Person,3116,2014-01-01,2019-12-31
3117,581476,Person,3117,2014-01-01,2019-12-31
3118,581476,Person,3118,2014-01-01,2019-12-31
3121,581476,Person,3121,2014-01-01,2019-12-31
3128,581476,Person,3128,2014-01-01,2019-12-31
3132,581476,Person,3132,2014-01-01,2019-12-31
3133,581476,Person,3133,2014-01-01,2019-12-31
3135,581476,Person,3135,2014-01-01,2019-12-31
3136,581476,Person,3136,2014-01-01,2019-12-31
3137,581476,Person,3137,2014-01-01,2019-12-31
3139,581476,Person,3139,2014-01-01,2019-12-31
3142,581476,Person,3142,2014-01-01,2019-12-31
3143,581476,Person,3143,2014-01-01,2019-12-31
3148,581476,Person,3148,2014-01-01,2019-12-31
3150,581476,Person,3150,2014-01-01,2019-12-31
3151,581476,Person,3151,2014-01-01,2019-12-31
3152,581476,Person,3152,2014-01-01,2019-12-31
3153,581476,Person,3153,2014-01-01,2019-12-31
3154,581476,Person,3154,2014-01-01,2019-12-31
3155,581476,Person,3155,2014-01-01,2019-12-31
3156,581476,Person,3156,2014-01-01,2019-12-31
3157,581476,Person,3157,2014-01-01,2019-12-31
3159,581476,Person,3159,2014-01-01,2019-12-31
3160,581476,Person,3160,2014-01-01,2019-12-31
3161,581476,Person,3161,2014-01-01,2019-12-31
3162,581476,Person,3162,2014-01-01,2019-12-31
3167,581476,Person,3167,2014-01-01,2019-12-31
3168,581476,Person,3168,2014-01-01,2019-12-31
3170,581476,Person,3170,2014-01-01,2019-12-31
3176,581476,Person,3176,2014-01-01,2019-12-31
3178,581476,Person,3178,2014-01-01,2019-12-31
3181,581476,Person,3181,2014-01-01,2019-12-31
3187,581476,Person,3187,2014-01-01,2019-12-31
3190,581476,Person,3190,2014-01-01,2019-12-31
3191,581476,Person,3191,2014-01-01,2019-12-31
3199,581476,Person,3199,2014-01-01,2019-12-31
3200,581476,Person,3200,2014-01-01,2019-12-31
3203,581476,Person,3203,2014-01-01,2019-12-31
3205,581476,Person,3205,2014-01-01,2019-12-31
3206,581476,Person,3206,2014-01-01,2019-12-31
3212,581476,Person,3212,2014-01-01,2019-12-31
3217,581476,Person,3217,2014-01-01,2019-12-31
3218,581476,Person,3218,2014-01-01,2019-12-31
3219,581476,Person,3219,2014-01-01,2019-12-31
3222,581476,Person,3222,2014-01-01,2019-12-31
3223,581476,Person,3223,2014-01-01,2019-12-31
3224,581476,Person,3224,2014-01-01,2019-12-31
3225,581476,Person,3225,2014-01-01,2019-12-31
3226,581476,Person,3226,2014-01-01,2019-12-31
3228,581476,Person,3228,2014-01-01,2019-12-31
3229,581476,Person,3229,2014-01-01,2019-12-31
3231,581476,Person,3231,2014-01-01,2019-12-31
3232,581476,Person,3232,2014-01-01,2019-12-31
3235,581476,Person,3235,2014-01-01,2019-12-31
3236,581476,Person,3236,2014-01-01,2019-12-31
3239,581476,Person,3239,2014-01-01,2019-12-31
3242,581476,Person,3242,2014-01-01,2019-12-31
3243,581476,Person,3243,2014-01-01,2019-12-31
3245,581476,Person,3245,2014-01-01,2019-12-31
3246,581476,Person,3246,2014-01-01,2019-12-31
3248,581476,Person,3248,2014-01-01,2019-12-31
3249,581476,Person,3249,2014-01-01,2019-12-31
3251,581476,Person,3251,2014-01-01,2019-12-31
3252,581476,Person,3252,2014-01-01,2019-12-31
3257,581476,Person,3257,2014-01-01,2019-12-31
3263,581476,Person,3263,2014-01-01,2019-12-31
3265,581476,Person,3265,2014-01-01,2019-12-31
3268,581476,Person,3268,2014-01-01,2019-12-31
3269,581476,Person,3269,2014-01-01,2019-12-31
3272,581476,Person,3272,2014-01-01,2019-12-31
3273,581476,Person,3273,2014-01-01,2019-12-31
3274,581476,Person,3274,2014-01-01,2019-12-31
3275,581476,Person,3275,2014-01-01,2019-12-31
3278,581476,Person,3278,2014-01-01,2019-12-31
3279,581476,Person,3279,2014-01-01,2019-12-31
3280,581476,Person,3280,2014-01-01,2019-12-31
3281,581476,Person,3281,2014-01-01,2019-12-31
3282,581476,Person,3282,2014-01-01,2019-12-31
3283,581476,Person,3283,2014-01-01,2019-12-31
3284,581476,Person,3284,2014-01-01,2019-12-31
3293,581476,Person,3293,2014-01-01,2019-12-31
3297,581476,Person,3297,2014-01-01,2019-12-31
3305,581476,Person,3305,2014-01-01,2019-12-31
3307,581476,Person,3307,2014-01-01,2019-12-31
3308,581476,Person,3308,2014-01-01,2019-12-31
3310,581476,Person,3310,2014-01-01,2019-12-31
3312,581476,Person,3312,2014-01-01,2019-12-31
3315,581476,Person,3315,2014-01-01,2019-12-31
3316,581476,Person,3316,2014-01-01,2019-12-31
3318,581476,Person,3318,2014-01-01,2019-12-31
3319,581476,Person,3319,2014-01-01,2019-12-31
3324,581476,Person,3324,2014-01-01,2019-12-31
3325,581476,Person,3325,2014-01-01,2019-12-31
3327,581476,Person,3327,2014-01-01,2019-12-31
3329,581476,Person,3329,2014-01-01,2019-12-31
3330,581476,Person,3330,2014-01-01,2019-12-31
3331,581476,Person,3331,2014-01-01,2019-12-31
3332,581476,Person,3332,2014-01-01,2019-12-31
3336,581476,Person,3336,2014-01-01,2019-12-31
3337,581476,Person,3337,2014-01-01,2019-12-31
3338,581476,Person,3338,2014-01-01,2019-12-31
3339,581476,Person,3339,2014-01-01,2019-12-31
3340,581476,Person,3340,2014-01-01,2019-12-31
3341,581476,Person,3341,2014-01-01,2019-12-31
3342,581476,Person,3342,2014-01-01,2019-12-31
3343,581476,Person,3343,2014-01-01,2019-12-31
3344,581476,Person,3344,2014-01-01,2019-12-31
3346,581476,Person,3346,2014-01-01,2019-12-31
3348,581476,Person,3348,2014-01-01,2019-12-31
3350,581476,Person,3350,2014-01-01,2019-12-31
3352,581476,Person,3352,2014-01-01,2019-12-31
3353,581476,Person,3353,2014-01-01,2019-12-31
3355,581476,Person,3355,2014-01-01,2019-12-31
3356,581476,Person,3356,2014-01-01,2019-12-31
3358,581476,Person,3358,2014-01-01,2019-12-31
3359,581476,Person,3359,2014-01-01,2019-12-31
3360,581476,Person,3360,2014-01-01,2019-12-31
3365,581476,Person,3365,2014-01-01,2019-12-31
3366,581476,Person,3366,2014-01-01,2019-12-31
3368,581476,Person,3368,2014-01-01,2019-12-31
3377,581476,Person,3377,2014-01-01,2019-12-31
3378,581476,Person,3378,2014-01-01,2019-12-31
3379,581476,Person,3379,2014-01-01,2019-12-31
3383,581476,Person,3383,2014-01-01,2019-12-31
3387,581476,Person,3387,2014-01-01,2019-12-31
3388,581476,Person,3388,2014-01-01,2019-12-31
3389,581476,Person,3389,2014-01-01,2019-12-31
3391,581476,Person,3391,2014-01-01,2019-12-31
3392,581476,Person,3392,2014-01-01,2019-12-31
3393,581476,Person,3393,2014-01-01,2019-12-31
3394,581476,Person,3394,2014-01-01,2019-12-31
3395,581476,Person,3395,2014-01-01,2019-12-31
3397,581476,Person,3397,2014-01-01,2019-12-31
3398,581476,Person,3398,2014-01-01,2019-12-31
3403,581476,Person,3403,2014-01-01,2019-12-31
3404,581476,Person,3404,2014-01-01,2019-12-31
3405,581476,Person,3405,2014-01-01,2019-12-31
3407,581476,Person,3407,2014-01-01,2019-12-31
3411,581476,Person,3411,2014-01-01,2019-12-31
3412,581476,Person,3412,2014-01-01,2019-12-31
3413,581476,Person,3413,2014-01-01,2019-12-31
3415,581476,Person,3415,2014-01-01,2019-12-31
3418,581476,Person,3418,2014-01-01,2019-12-31
3419,581476,Person,3419,2014-01-01,2019-12-31
3421,581476,Person,3421,2014-01-01,2019-12-31
3422,581476,Person,3422,2014-01-01,2019-12-31
3424,581476,Person,3424,2014-01-01,2019-12-31
3425,581476,Person,3425,2014-01-01,2019-12-31
3426,581476,Person,3426,2014-01-01,2019-12-31
3429,581476,Person,3429,2014-01-01,2019-12-31
3437,581476,Person,3437,2014-01-01,2019-12-31
3439,581476,Person,3439,2014-01-01,2019-12-31
3440,581476,Person,3440,2014-01-01,2019-12-31
3442,581476,Person,3442,2014-01-01,2019-12-31
3445,581476,Person,3445,2014-01-01,2019-12-31
3446,581476,Person,3446,2014-01-01,2019-12-31
3447,581476,Person,3447,2014-01-01,2019-12-31
3448,581476,Person,3448,2014-01-01,2019-12-31
3450,581476,Person,3450,2014-01-01,2019-12-31
3452,581476,Person,3452,2014-01-01,2019-12-31
3453,581476,Person,3453,2014-01-01,2019-12-31
3456,581476,Person,3456,2014-01-01,2019-12-31
3457,581476,Person,3457,2014-01-01,2019-12-31
3458,581476,Person,3458,2014-01-01,2019-12-31
3459,581476,Person,3459,2014-01-01,2019-12-31
3460,581476,Person,3460,2014-01-01,2019-12-31
3461,581476,Person,3461,2014-01-01,2019-12-31
3464,581476,Person,3464,2014-01-01,2019-12-31
3465,581476,Person,3465,2014-01-01,2019-12-31
3466,581476,Person,3466,2014-01-01,2019-12-31
3468,581476,Person,3468,2014-01-01,2019-12-31
3470,581476,Person,3470,2014-01-01,2019-12-31
3471,581476,Person,3471,2014-01-01,2019-12-31
3472,581476,Person,3472,2014-01-01,2019-12-31
3473,581476,Person,3473,2014-01-01,2019-12-31
3474,581476,Person,3474,2014-01-01,2019-12-31
3475,581476,Person,3475,2014-01-01,2019-12-31
3477,581476,Person,3477,2014-01-01,2019-12-31
3478,581476,Person,3478,2014-01-01,2019-12-31
3482,581476,Person,3482,2014-01-01,2019-12-31
3484,581476,Person,3484,2014-01-01,2019-12-31
3486,581476,Person,3486,2014-01-01,2019-12-31
3487,581476,Person,3487,2014-01-01,2019-12-31
3488,581476,Person,3488,2014-01-01,2019-12-31
3492,581476,Person,3492,2014-01-01,2019-12-31
3496,581476,Person,3496,2014-01-01,2019-12-31
3497,581476,Person,3497,2014-01-01,2019-12-31
3499,581476,Person,3499,2014-01-01,2019-12-31
3500,581476,Person,3500,2014-01-01,2019-12-31
3501,581476,Person,3501,2014-01-01,2019-12-31
3504,581476,Person,3504,2014-01-01,2019-12-31
3507,581476,Person,3507,2014-01-01,2019-12-31
3511,581476,Person,3511,2014-01-01,2019-12-31
3512,581476,Person,3512,2014-01-01,2019-12-31
3513,581476,Person,3513,2014-01-01,2019-12-31
3515,581476,Person,3515,2014-01-01,2019-12-31
3516,581476,Person,3516,2014-01-01,2019-12-31
3517,581476,Person,3517,2014-01-01,2019-12-31
3519,581476,Person,3519,2014-01-01,2019-12-31
3521,581476,Person,3521,2014-01-01,2019-12-31
3524,581476,Person,3524,2014-01-01,2019-12-31
3526,581476,Person,3526,2014-01-01,2019-12-31
3528,581476,Person,3528,2014-01-01,2019-12-31
3529,581476,Person,3529,2014-01-01,2019-12-31
3533,581476,Person,3533,2014-01-01,2019-12-31
3536,581476,Person,3536,2014-01-01,2019-12-31
3537,581476,Person,3537,2014-01-01,2019-12-31
3538,581476,Person,3538,2014-01-01,2019-12-31
3540,581476,Person,3540,2014-01-01,2019-12-31
3542,581476,Person,3542,2014-01-01,2019-12-31
3543,581476,Person,3543,2014-01-01,2019-12-31
3545,581476,Person,3545,2014-01-01,2019-12-31
3547,581476,Person,3547,2014-01-01,2019-12-31
3551,581476,Person,3551,2014-01-01,2019-12-31
3552,581476,Person,3552,2014-01-01,2019-12-31
3553,581476,Person,3553,2014-01-01,2019-12-31
3554,581476,Person,3554,2014-01-01,2019-12-31
3555,581476,Person,3555,2014-01-01,2019-12-31
3557,581476,Person,3557,2014-01-01,2019-12-31
3558,581476,Person,3558,2014-01-01,2019-12-31
3561,581476,Person,3561,2014-01-01,2019-12-31
3562,581476,Person,3562,2014-01-01,2019-12-31
3563,581476,Person,3563,2014-01-01,2019-12-31
3564,581476,Person,3564,2014-01-01,2019-12-31
3565,581476,Person,3565,2014-01-01,2019-12-31
3567,581476,Person,3567,2014-01-01,2019-12-31
3569,581476,Person,3569,2014-01-01,2019-12-31
3571,581476,Person,3571,2014-01-01,2019-12-31
3579,581476,Person,3579,2014-01-01,2019-12-31
3580,581476,Person,3580,2014-01-01,2019-12-31
3582,581476,Person,3582,2014-01-01,2019-12-31
3584,581476,Person,3584,2014-01-01,2019-12-31
3586,581476,Person,3586,2014-01-01,2019-12-31
3590,581476,Person,3590,2014-01-01,2019-12-31
3591,581476,Person,3591,2014-01-01,2019-12-31
3592,581476,Person,3592,2014-01-01,2019-12-31
3593,581476,Person,3593,2014-01-01,2019-12-31
3594,581476,Person,3594,2014-01-01,2019-12-31
3601,581476,Person,3601,2014-01-01,2019-12-31
3603,581476,Person,3603,2014-01-01,2019-12-31
3604,581476,Person,3604,2014-01-01,2019-12-31
3605,581476,Person,3605,2014-01-01,2019-12-31
3606,581476,Person,3606,2014-01-01,2019-12-31
3609,581476,Person,3609,2014-01-01,2019-12-31
3613,581476,Person,3613,2014-01-01,2019-12-31
3614,581476,Person,3614,2014-01-01,2019-12-31
3618,581476,Person,3618,2014-01-01,2019-12-31
3619,581476,Person,3619,2014-01-01,2019-12-31
3620,581476,Person,3620,2014-01-01,2019-12-31
3625,581476,Person,3625,2014-01-01,2019-12-31
3628,581476,Person,3628,2014-01-01,2019-12-31
3630,581476,Person,3630,2014-01-01,2019-12-31
3631,581476,Person,3631,2014-01-01,2019-12-31
3633,581476,Person,3633,2014-01-01,2019-12-31
3634,581476,Person,3634,2014-01-01,2019-12-31
3636,581476,Person,3636,2014-01-01,2019-12-31
3637,581476,Person,3637,2014-01-01,2019-12-31
3639,581476,Person,3639,2014-01-01,2019-12-31
3641,581476,Person,3641,2014-01-01,2019-12-31
3642,581476,Person,3642,2014-01-01,2019-12-31
3643,581476,Person,3643,2014-01-01,2019-12-31
3644,581476,Person,3644,2014-01-01,2019-12-31
3646,581476,Person,3646,2014-01-01,2019-12-31
3648,581476,Person,3648,2014-01-01,2019-12-31
3649,581476,Person,3649,2014-01-01,2019-12-31
3650,581476,Person,3650,2014-01-01,2019-12-31
3651,581476,Person,3651,2014-01-01,2019-12-31
3654,581476,Person,3654,2014-01-01,2019-12-31
3655,581476,Person,3655,2014-01-01,2019-12-31
3656,581476,Person,3656,2014-01-01,2019-12-31
3658,581476,Person,3658,2014-01-01,2019-12-31
3661,581476,Person,3661,2014-01-01,2019-12-31
3662,581476,Person,3662,2014-01-01,2019-12-31
3666,581476,Person,3666,2014-01-01,2019-12-31
3668,581476,Person,3668,2014-01-01,2019-12-31
3669,581476,Person,3669,2014-01-01,2019-12-31
3670,581476,Person,3670,2014-01-01,2019-12-31
3672,581476,Person,3672,2014-01-01,2019-12-31
3676,581476,Person,3676,2014-01-01,2019-12-31
3678,581476,Person,3678,2014-01-01,2019-12-31
3682,581476,Person,3682,2014-01-01,2019-12-31
3684,581476,Person,3684,2014-01-01,2019-12-31
3693,581476,Person,3693,2014-01-01,2019-12-31
3696,581476,Person,3696,2014-01-01,2019-12-31
3697,581476,Person,3697,2014-01-01,2019-12-31
3698,581476,Person,3698,2014-01-01,2019-12-31
3702,581476,Person,3702,2014-01-01,2019-12-31
3708,581476,Person,3708,2014-01-01,2019-12-31
3712,581476,Person,3712,2014-01-01,2019-12-31
3715,581476,Person,3715,2014-01-01,2019-12-31
3717,581476,Person,3717,2014-01-01,2019-12-31
3721,581476,Person,3721,2014-01-01,2019-12-31
3722,581476,Person,3722,2014-01-01,2019-12-31
3723,581476,Person,3723,2014-01-01,2019-12-31
3724,581476,Person,3724,2014-01-01,2019-12-31
3725,581476,Person,3725,2014-01-01,2019-12-31
3726,581476,Person,3726,2014-01-01,2019-12-31
3728,581476,Person,3728,2014-01-01,2019-12-31
