location_id,address_1,address_2,city,state,zip,county,location_source_value,country_concept_id,country_source_value,latitude,longitude,county_ref_id
4070,159 River Rd,,Pike County Village,MI,07336,Pike County,TRACT-004070,,,45.5845837284005,-88.1323281841394,1252
8514,135 Park Blvd,,Polk County Heights,MI,45697,Polk County,TRACT-008514,,,44.1429044377372,-89.1513932135528,1253
8422,210 Oak Way,,Polk County Village,MI,66210,Polk County,TRACT-008422,,,44.1820677831361,-89.0882189307125,1253
462,355 Cedar Rd,,Polk County Village,MI,11586,Polk County,TRACT-000462,,,44.2050185938822,-89.0891448598313,1253
8543,278 Lincoln Blvd,,Polk County Junction,MI,98932,Polk County,TRACT-008543,,,44.1845801228189,-89.1313916692035,1253
262,759 River Way,,Polk County City,MI,79934,Polk County,TRACT-000262,,,44.1260092561276,-89.0893993932346,1253
5045,337 Church Way,,Randolph County Center,MI,45653,Randolph County,TRACT-005045,,,42.720035619013,-84.5894216955804,1254
8621,263 Oak Way,,Randolph County Junction,MI,25856,Randolph County,TRACT-008621,,,42.6679427534862,-84.5406072836449,1254
1864,814 Lincoln Way,,Randolph County Center,MI,38037,Randolph County,TRACT-001864,,,42.6506049106042,-84.5814006646569,1254
5819,432 Mill Way,,Randolph County City,MI,76701,Randolph County,TRACT-005819,,,42.7088271628591,-84.5616175507164,1254
7015,320 Lincoln Ave,,Randolph County Center,MI,22685,Randolph County,TRACT-007015,,,42.6627503543618,-84.5671156353647,1254
1787,663 River Rd,,Scott County Landing,MI,56387,Scott County,TRACT-001787,,,42.9118877427699,-89.5428986394553,1255
6995,435 Chestnut Ave,,Clark County Heights,MI,55749,Clark County,TRACT-006995,,,48.1394045863772,-84.9100092815171,1256
6548,214 Mill Ave,,Clark County Crossing,MI,35129,Clark County,TRACT-006548,,,48.2126458566021,-84.8601967495025,1256
6798,688 Mill Rd,,Clark County Falls,MI,36555,Clark County,TRACT-006798,,,48.1517354346108,-84.8708374866948,1256
9635,661 Lincoln Ave,,Clark County Landing,MI,07510,Clark County,TRACT-009635,,,48.1255723909374,-84.900805645958,1256
6003,291 Church Ln,,Clark County Springs,MI,06196,Clark County,TRACT-006003,,,48.1416986687248,-84.8705497851238,1256
1697,504 Washington Blvd,,Carroll County Falls,MI,27581,Carroll County,TRACT-001697,,,43.3214954841761,-85.0879589271052,1257
2004,301 Maple Blvd,,Carroll County Junction,MI,03468,Carroll County,TRACT-002004,,,43.4011645196165,-85.0732263446922,1257
5415,801 Union Ln,,Carroll County Village,MI,60764,Carroll County,TRACT-005415,,,43.3396039055408,-85.1212919085426,1257
4243,75 Cedar Ave,,Harrison County Corner,MI,32345,Harrison County,TRACT-004243,,,44.6777388110148,-88.0357239266612,1258
4408,580 Lincoln Way,,Harrison County Junction,MI,59281,Harrison County,TRACT-004408,,,44.718722635223,-88.0622607085452,1258
4089,564 Church Way,,Harrison County City,MI,99091,Harrison County,TRACT-004089,,,44.6625066709791,-88.0809519618486,1258
2951,779 Cedar St,,Johnson County Landing,MI,11814,Johnson County,TRACT-002951,,,45.9898848122922,-89.5773700850401,1259
4181,489 River St,,Johnson County City,MI,44402,Johnson County,TRACT-004181,,,45.9717425693933,-89.5444520680438,1259
990,196 River Ave,,Johnson County Heights,MI,16354,Johnson County,TRACT-000990,,,46.0466072366452,-89.532599279753,1259
185,111 Franklin Way,,Johnson County Falls,MI,12861,Johnson County,TRACT-000185,,,45.9777051472042,-89.5852543774898,1259
164,630 Oak St,,Johnson County Corner,MI,51709,Johnson County,TRACT-000164,,,46.0123489056019,-89.520059730494,1259
3866,829 Union St,,Johnson County Crossing,MI,62056,Johnson County,TRACT-003866,,,46.0026964464609,-89.5694969549359,1259
7261,625 Lincoln Blvd,,Johnson County Junction,MI,01836,Johnson County,TRACT-007261,,,46.0093393494775,-89.5148819899553,1259
766,751 Highland St,,Knox County Center,MI,06731,Knox County,TRACT-000766,,,46.8579780410356,-84.9315168911356,1260
4508,77 Oak St,,Knox County City,MI,99610,Knox County,TRACT-004508,,,46.9092101514497,-84.9817501132701,1260
8008,902 Maple Ave,,Knox County Corner,MI,74421,Knox County,TRACT-008008,,,46.8698059889051,-84.9895076213488,1260
3210,934 Mill Rd,,Knox County Junction,MI,08370,Knox County,TRACT-003210,,,46.8897240974968,-84.9586798646424,1260
1949,609 Washington Ave,,Knox County Landing,MI,01171,Knox County,TRACT-001949,,,46.8828547964433,-84.9671999531544,1260
9161,415 Park Dr,,Knox County Corner,MI,82889,Knox County,TRACT-009161,,,46.8956986366303,-84.9823721358225,1260
3412,145 Cedar Way,,Knox County City,MI,15321,Knox County,TRACT-003412,,,46.8298415100681,-84.951713709713,1260
1023,831 Church Blvd,,Lawrence County Corner,MI,40989,Lawrence County,TRACT-001023,,,43.0245656449339,-88.3547649399887,1261
3817,653 Oak Ave,,Lawrence County Falls,MI,49260,Lawrence County,TRACT-003817,,,42.9855890807973,-88.3841255570695,1261
2289,646 Elm St,,Lawrence County Center,MI,34815,Lawrence County,TRACT-002289,,,42.961074109961,-88.4065417604115,1261
9459,233 Maple St,,Lawrence County Center,MI,78897,Lawrence County,TRACT-009459,,,43.0008406708016,-88.3917180408266,1261
9728,4 Highland Ave,,Morgan County Landing,MI,27443,Morgan County,TRACT-009728,,,43.3387737199247,-84.502893026299,1262
8967,744 Union Ave,,Morgan County Falls,MI,16963,Morgan County,TRACT-008967,,,43.2829579277288,-84.4929118076051,1262
7939,787 Highland Way,,Morgan County Corner,MI,25780,Morgan County,TRACT-007939,,,43.2876614489821,-84.5230738891791,1262
5845,204 Elm Blvd,,Morgan County Corner,MI,72685,Morgan County,TRACT-005845,,,43.2954457274423,-84.4945289377212,1262
6558,915 Highland Ave,,Orange County Landing,MI,05283,Orange County,TRACT-006558,,,46.384285993587,-88.1794141750831,1263
7452,771 Elm Ln,,Orange County Village,MI,16710,Orange County,TRACT-007452,,,46.3118887882062,-88.1782628223777,1263
9257,745 Main St,,Orange County Falls,MI,30630,Orange County,TRACT-009257,,,46.310581550509,-88.1847400430451,1263
4520,961 Cedar Blvd,,Orange County Springs,MI,87935,Orange County,TRACT-004520,,,46.3655283902616,-88.2170362605298,1263
2431,499 Park Way,,Shelby County Village,MI,90752,Shelby County,TRACT-002431,,,44.4274857175708,-88.5183190930251,1265
4207,406 Park Blvd,,Shelby County Crossing,MI,54398,Shelby County,TRACT-004207,,,44.3765635485822,-88.4501762372532,1265
357,481 Maple Blvd,,Sullivan County Center,MI,41465,Sullivan County,TRACT-000357,,,47.7394496026134,-83.4314542158116,1266
9623,148 Mill Dr,,Sullivan County Landing,MI,26662,Sullivan County,TRACT-009623,,,47.6921869018042,-83.3975556245554,1266
2932,958 Franklin Rd,,Sullivan County Springs,MI,44276,Sullivan County,TRACT-002932,,,47.703096560959,-83.4745561862426,1266
7305,575 Maple Rd,,Sullivan County Springs,MI,59932,Sullivan County,TRACT-007305,,,47.7403476759845,-83.4194798889842,1266
6256,620 Oak St,,Cass County Center,MI,19097,Cass County,TRACT-006256,,,46.1813363800397,-86.1204012829004,1269
6227,256 Highland Dr,,Cass County Landing,MI,30059,Cass County,TRACT-006227,,,46.1595948153078,-86.1249188328878,1269
2571,598 Union Ln,,Cass County Village,MI,90965,Cass County,TRACT-002571,,,46.1744825071427,-86.1519174181016,1269
5036,244 Mill Ln,,Chester County Center,MI,82957,Chester County,TRACT-005036,,,45.7776036329136,-89.5395153263741,1270
4403,787 Highland Dr,,Chester County Landing,MI,28321,Chester County,TRACT-004403,,,45.7812536641347,-89.5867269885079,1270
9958,477 Oak Rd,,Chester County City,MI,55553,Chester County,TRACT-009958,,,45.8130753296168,-89.5570137671173,1270
2410,604 Elm Way,,Chester County Junction,MI,93543,Chester County,TRACT-002410,,,45.8232522179235,-89.5312749641327,1270
4698,240 Elm Blvd,,Chester County Crossing,MI,21899,Chester County,TRACT-004698,,,45.8213674136259,-89.5623108162551,1270
1365,570 Church Way,,Washington County Falls,MI,13214,Washington County,TRACT-001365,,,47.0923507419924,-83.8203426079766,1271
3236,152 Church Rd,,Washington County Landing,MI,64689,Washington County,TRACT-003236,,,47.0051644537013,-83.8010119774559,1271
2034,484 Chestnut Ln,,Washington County Falls,MI,04699,Washington County,TRACT-002034,,,47.0224824349799,-83.829331020811,1271
6595,19 Oak St,,Jefferson County Heights,MI,62741,Jefferson County,TRACT-006595,,,46.5508928166459,-82.9259209706861,1272
9592,212 Park Dr,,Jefferson County City,MI,11215,Jefferson County,TRACT-009592,,,46.5829980495622,-82.9200769974204,1272
7065,334 Elm Way,,Jefferson County Junction,MI,21410,Jefferson County,TRACT-007065,,,46.5687833576896,-82.925298020082,1272
73,302 River Ln,,Franklin County Springs,MI,96449,Franklin County,TRACT-000073,,,46.1009590354383,-83.0506087602083,1273
8376,884 Washington Blvd,,Franklin County Crossing,MI,44299,Franklin County,TRACT-008376,,,46.1120358210939,-83.0885744538912,1273
7074,44 Elm Ave,,Lincoln County Falls,MI,66152,Lincoln County,TRACT-007074,,,42.4963532078169,-87.8356726240422,1274
5190,467 Cedar Ln,,Lincoln County Junction,MI,58472,Lincoln County,TRACT-005190,,,42.435042024582,-87.7982811668991,1274
7937,643 Park Way,,Lincoln County Village,MI,09136,Lincoln County,TRACT-007937,,,42.4414629459552,-87.8161080561145,1274
6665,790 Main Ln,,Lincoln County Springs,MI,26384,Lincoln County,TRACT-006665,,,42.4439544346641,-87.8110206135797,1274
101,768 Elm Blvd,,Madison County Heights,MI,90853,Madison County,TRACT-000101,,,45.280665700185,-89.1713710785139,1275
2608,761 Main St,,Madison County Village,MI,61077,Madison County,TRACT-002608,,,45.2956856898672,-89.2115525436217,1275
507,483 Maple Way,,Madison County Landing,MI,58535,Madison County,TRACT-000507,,,45.2735722889201,-89.1579771335819,1275
6310,840 Union Ave,,Jackson County City,MI,61865,Jackson County,TRACT-006310,,,47.5786647391069,-88.3791920388198,1276
7985,637 Park Dr,,Jackson County Crossing,MI,64697,Jackson County,TRACT-007985,,,47.5905400662499,-88.4075073149071,1276
8688,890 Main Ave,,Monroe County Center,MI,87382,Monroe County,TRACT-008688,,,46.2335789285823,-87.6720621999215,1277
9399,841 Mill St,,Monroe County City,MI,49183,Monroe County,TRACT-009399,,,46.1398170029172,-87.6698236390511,1277
1398,448 Park St,,Monroe County Heights,MI,23289,Monroe County,TRACT-001398,,,46.2137721788548,-87.6248290860818,1277
1883,552 Maple Dr,,Union County Heights,MI,89261,Union County,TRACT-001883,,,46.0195350181725,-86.8392888336708,1278
8531,761 Washington Ave,,Union County City,MI,55842,Union County,TRACT-008531,,,46.0184523226159,-86.8590160026408,1278
2618,53 Maple Rd,,Clay County City,MI,18580,Clay County,TRACT-002618,,,44.4768847913817,-89.8098102690118,1279
9132,791 Cedar Rd,,Clay County Village,MI,31300,Clay County,TRACT-009132,,,44.4898424578742,-89.8399603255661,1279
5952,337 Main Way,,Marion County Springs,MI,94078,Marion County,TRACT-005952,,,46.1356945177112,-90.2648538280228,1280
1167,369 Franklin Ave,,Adams County City,MI,88147,Adams County,TRACT-001167,,,47.1351059177275,-84.9260480970327,1281
566,73 Elm Blvd,,Adams County City,MI,77002,Adams County,TRACT-000566,,,47.1408652364998,-84.914390151468,1281
6496,991 Lincoln St,,Adams County Falls,MI,28901,Adams County,TRACT-006496,,,47.1405717401159,-84.9985380165098,1281
4561,477 Maple Ln,,Wayne County City,MI,03859,Wayne County,TRACT-004561,,,44.6979031700683,-87.5087614622057,1282
4774,507 Park Way,,Greene County Springs,MI,63910,Greene County,TRACT-004774,,,47.3147833771389,-89.2888384189563,1283
1244,347 Franklin St,,Greene County Village,MI,72025,Greene County,TRACT-001244,,,47.2860095873781,-89.2698961121848,1283
392,883 Mill St,,Warren County Corner,MI,34056,Warren County,TRACT-000392,,,46.1862554222342,-90.1910842715008,1284
9562,304 Oak Rd,,Warren County City,MI,61090,Warren County,TRACT-009562,,,46.1505401850625,-90.2139015475227,1284
1539,848 Highland Way,,Warren County Village,MI,27304,Warren County,TRACT-001539,,,46.2083396876345,-90.2503098429609,1284
1647,414 Elm Dr,,Fayette County Heights,MI,98760,Fayette County,TRACT-001647,,,46.7968058488697,-85.3316018425244,1285
8910,566 River Blvd,,Fayette County Springs,MI,00515,Fayette County,TRACT-008910,,,46.8248542785821,-85.3675140052712,1285
9095,379 Oak Way,,Montgomery County Crossing,MI,46665,Montgomery County,TRACT-009095,,,44.9978016747668,-86.8852753413272,1286
5025,268 Franklin Rd,,Lake County Heights,MI,41890,Lake County,TRACT-005025,,,46.0238965194663,-86.7421141658909,1287
9182,237 River Ln,,Lake County Junction,MI,00342,Lake County,TRACT-009182,,,46.0198477330753,-86.7485324632873,1287
3615,732 Main St,,Lake County Center,MI,31924,Lake County,TRACT-003615,,,46.0375307216041,-86.80857409461,1287
1525,319 Union St,,Grant County Corner,MI,33214,Grant County,TRACT-001525,,,42.8640281802012,-86.105089506471,1288
2600,62 Mill Way,,Douglas County Corner,MI,04627,Douglas County,TRACT-002600,,,45.5424296014081,-86.1466654530431,1289
7236,33 Main Ln,,Douglas County City,MI,36219,Douglas County,TRACT-007236,,,45.522753872558,-86.1165095783879,1289
3431,712 Cedar Way,,Douglas County Falls,MI,28755,Douglas County,TRACT-003431,,,45.5328757399729,-86.0631109088127,1289
3334,841 Park Blvd,,Douglas County Village,MI,07617,Douglas County,TRACT-003334,,,45.5426739392563,-86.1535307672971,1289
3526,908 Highland Rd,,Hamilton County Landing,MI,44922,Hamilton County,TRACT-003526,,,42.8249987769858,-83.0886431722537,1290
7450,68 Highland Way,,Hamilton County City,MI,35471,Hamilton County,TRACT-007450,,,42.8204535048024,-83.1054703652323,1290
5370,512 Union Way,,Hamilton County Springs,MI,12808,Hamilton County,TRACT-005370,,,42.8052407366008,-83.0973135967049,1290
9688,579 Mill Ln,,Hamilton County Heights,MI,98423,Hamilton County,TRACT-009688,,,42.8508638454625,-83.077853598231,1290
9438,926 Washington Dr,,Perry County Corner,MI,11716,Perry County,TRACT-009438,,,42.8408553848732,-87.111039099315,1291
8238,282 River Rd,,Perry County City,MI,76190,Perry County,TRACT-008238,,,42.8229938068093,-87.1112925950065,1291
500,21 Park Ln,,Perry County Village,MI,32339,Perry County,TRACT-000500,,,42.8237495879856,-87.1283983751635,1291
3989,843 Main Ave,,Perry County Corner,MI,37849,Perry County,TRACT-003989,,,42.792689621812,-87.1284587120277,1291
5706,998 Main Ln,,Perry County City,MI,03178,Perry County,TRACT-005706,,,42.7979316918504,-87.1362538336873,1291
522,699 Franklin St,,Pike County Junction,MI,83403,Pike County,TRACT-000522,,,43.4444324119327,-86.9962287780209,1292
4186,715 Oak Ave,,Pike County Crossing,MI,39922,Pike County,TRACT-004186,,,43.5274983364554,-86.9724023393535,1292
8545,101 Cedar Rd,,Pike County Village,MI,25411,Pike County,TRACT-008545,,,43.4950800601184,-86.9649365055056,1292
567,714 Highland Dr,,Polk County Heights,MI,30480,Polk County,TRACT-000567,,,46.4473485939892,-86.710206249548,1293
4824,797 River Blvd,,Polk County Springs,MI,13136,Polk County,TRACT-004824,,,46.4486600726845,-86.6792027564565,1293
6192,786 Cedar St,,Polk County Springs,MI,10291,Polk County,TRACT-006192,,,46.4799096331004,-86.751921316146,1293
1645,392 Main Rd,,Polk County Junction,MI,95549,Polk County,TRACT-001645,,,46.457944880048,-86.7077580693806,1293
1171,138 Park Ave,,Polk County Springs,MI,83612,Polk County,TRACT-001171,,,46.4483113714743,-86.7449933879367,1293
2574,873 River Way,,Polk County Village,MI,39048,Polk County,TRACT-002574,,,46.4240476370678,-86.7451621754133,1293
4292,417 Maple St,,Randolph County Junction,MI,67545,Randolph County,TRACT-004292,,,47.2530681931315,-89.1126901305609,1294
2400,541 Elm Rd,,Randolph County Springs,MI,42115,Randolph County,TRACT-002400,,,47.2194639650841,-89.1409824712444,1294
3035,711 Union Blvd,,Randolph County Center,MI,64325,Randolph County,TRACT-003035,,,47.2195424138647,-89.1420099783548,1294
1451,426 Union St,,Scott County Crossing,MI,95092,Scott County,TRACT-001451,,,41.8478744710262,-87.7336527657213,1295
7142,147 Oak Dr,,Carroll County Heights,MI,80215,Carroll County,TRACT-007142,,,42.8396101533313,-87.274260457479,1297
9749,507 Union Ln,,Carroll County City,MI,42709,Carroll County,TRACT-009749,,,42.8602083199023,-87.3099722049347,1297
3991,763 River Way,,Carroll County Springs,MI,58494,Carroll County,TRACT-003991,,,42.7977292380278,-87.3059667406733,1297
2460,514 Mill Dr,,Harrison County Falls,MI,72553,Harrison County,TRACT-002460,,,45.9237222393817,-87.7431085289379,1298
5326,419 Washington Blvd,,Knox County City,MI,81556,Knox County,TRACT-005326,,,44.8426976148604,-82.6133568553407,1300
4254,162 Washington Rd,,Knox County Landing,MI,57892,Knox County,TRACT-004254,,,44.8073388913754,-82.6035099195315,1300
8672,722 Oak Rd,,Knox County Landing,MI,02667,Knox County,TRACT-008672,,,44.8145594026564,-82.617929498037,1300
7714,964 Union Ave,,Knox County Heights,MI,72986,Knox County,TRACT-007714,,,44.8341516034725,-82.594646331056,1300
4371,616 River Blvd,,Knox County Village,MI,62409,Knox County,TRACT-004371,,,44.8210135433525,-82.6195940739827,1300
4703,798 Park Dr,,Lawrence County Corner,MI,45293,Lawrence County,TRACT-004703,,,45.4426719054791,-88.9067024278492,1301
7775,334 Maple St,,Lawrence County Landing,MI,89578,Lawrence County,TRACT-007775,,,45.3700984790923,-88.9020339230368,1301
7339,232 Lincoln Rd,,Lawrence County Landing,MI,22075,Lawrence County,TRACT-007339,,,45.3668460377877,-88.8695188029946,1301
9429,996 Franklin Dr,,Lawrence County Corner,MI,28561,Lawrence County,TRACT-009429,,,45.4468085599972,-88.9409354763575,1301
4741,771 Washington St,,Morgan County Falls,MI,18021,Morgan County,TRACT-004741,,,46.7438303934649,-87.5079250485572,1302
1034,515 Main St,,Morgan County Springs,MI,07107,Morgan County,TRACT-001034,,,46.8102770531441,-87.486887159294,1302
9121,172 Washington Way,,Orange County Village,MI,87325,Orange County,TRACT-009121,,,45.6405026848338,-83.0811013305891,1303
3361,20 Highland Way,,Orange County Falls,MI,75295,Orange County,TRACT-003361,,,45.639059275294,-83.1231043463579,1303
8562,242 Oak Dr,,Orange County Center,MI,74140,Orange County,TRACT-008562,,,45.6909469389081,-83.0873819032767,1303
6566,789 River Blvd,,Ross County Heights,MI,76465,Ross County,TRACT-006566,,,45.9178228166781,-87.0202603973841,1304
7411,511 Church Ln,,Shelby County Springs,MI,01029,Shelby County,TRACT-007411,,,45.5372878342932,-82.9009432351309,1305
7295,398 Washington Ave,,Shelby County City,MI,58920,Shelby County,TRACT-007295,,,45.5919309120052,-82.9194310363294,1305
2260,193 Franklin Ln,,Shelby County Springs,MI,25972,Shelby County,TRACT-002260,,,45.5829054572603,-82.8497190596945,1305
2150,902 Maple Dr,,Sullivan County Landing,MI,82742,Sullivan County,TRACT-002150,,,45.0770897312669,-88.7758410620204,1306
8233,692 Mill Ave,,Sullivan County Springs,MI,11912,Sullivan County,TRACT-008233,,,45.0526443816715,-88.7356281913817,1306
1197,772 Cedar Dr,,Sullivan County Heights,MI,02488,Sullivan County,TRACT-001197,,,45.0904983754284,-88.7299698301509,1306
3148,115 Church St,,Wilson County Crossing,MI,87203,Wilson County,TRACT-003148,,,46.1618928676369,-89.7836612322353,1307
7756,179 Cedar St,,Wilson County Crossing,MI,62302,Wilson County,TRACT-007756,,,46.1893997214746,-89.8036378349988,1307
1657,403 Park Blvd,,Wilson County Springs,MI,92519,Wilson County,TRACT-001657,,,46.2533314698527,-89.7493990681975,1307
4542,440 Washington Dr,,Wilson County Center,MI,40984,Wilson County,TRACT-004542,,,46.1852675549187,-89.7261061419487,1307
6666,498 Oak Rd,,Benton County Center,MI,52512,Benton County,TRACT-006666,,,46.7583038321913,-89.856942674919,1308
9622,772 Franklin Dr,,Benton County Junction,MI,44179,Benton County,TRACT-009622,,,46.741634699948,-89.9090083764616,1308
5507,422 Union St,,Benton County Springs,MI,21272,Benton County,TRACT-005507,,,46.7489449133017,-89.8988896689132,1308
3741,563 Union St,,Cass County Heights,MI,98143,Cass County,TRACT-003741,,,44.8547241039497,-89.5475578791482,1309
5358,616 Church Rd,,Cass County Village,MI,60670,Cass County,TRACT-005358,,,44.8626843375304,-89.5775540032819,1309
864,867 Church Rd,,Cass County Springs,MI,84024,Cass County,TRACT-000864,,,44.8479226807221,-89.4895229938114,1309
6584,399 Union Ave,,Chester County Heights,MI,75965,Chester County,TRACT-006584,,,45.8872793218424,-89.543417852753,1310
6932,554 Elm Ln,,Chester County Heights,MI,91530,Chester County,TRACT-006932,,,45.9047821522759,-89.614595967665,1310
1022,29 Highland St,,Washington County Village,MI,94211,Washington County,TRACT-001022,,,44.1450826802203,-83.843153222491,1311
2331,255 Union St,,Washington County City,MI,17972,Washington County,TRACT-002331,,,44.1561351527908,-83.853793047138,1311
2090,341 Maple Rd,,Jefferson County Heights,MI,02175,Jefferson County,TRACT-002090,,,48.1963292100877,-90.198791270088,1312
471,769 Chestnut Ave,,Jefferson County Center,MI,11273,Jefferson County,TRACT-000471,,,48.2169375314116,-90.2610369223704,1312
4484,873 Church Way,,Franklin County Landing,MI,33468,Franklin County,TRACT-004484,,,44.7723268492029,-90.367459349165,1313
4255,348 Mill Rd,,Franklin County Crossing,MI,99286,Franklin County,TRACT-004255,,,44.7114831012429,-90.3997007277656,1313
5008,132 Washington Rd,,Franklin County Falls,MI,89188,Franklin County,TRACT-005008,,,44.762936299482,-90.394247091683,1313
4266,924 Washington Blvd,,Washington County City,MN,53608,Washington County,TRACT-004266,,,49.3365209812089,-89.4920215036016,1314
7360,29 Park St,,Washington County Heights,MN,02509,Washington County,TRACT-007360,,,49.3657745641402,-89.5597745187116,1314
4268,474 Chestnut Ln,,Washington County Crossing,MN,96714,Washington County,TRACT-004268,,,49.3810410058989,-89.534976173398,1314
2794,765 Chestnut Ave,,Washington County Falls,MN,99648,Washington County,TRACT-002794,,,49.3929474323259,-89.5382942779642,1314
6588,430 Washington St,,Jefferson County City,MN,45314,Jefferson County,TRACT-006588,,,49.2578892114323,-95.0996210771686,1315
6719,847 Oak Blvd,,Franklin County Village,MN,86761,Franklin County,TRACT-006719,,,45.5611107116427,-97.182285958049,1316
9193,884 Cedar Dr,,Franklin County Center,MN,24255,Franklin County,TRACT-009193,,,45.5680749918312,-97.1739153152717,1316
4994,177 Cedar Ave,,Franklin County Junction,MN,49964,Franklin County,TRACT-004994,,,45.5927625521863,-97.2257934679724,1316
7389,355 Washington Ln,,Franklin County Heights,MN,47163,Franklin County,TRACT-007389,,,45.5445363357016,-97.1522800677007,1316
6896,554 Park Way,,Franklin County Crossing,MN,16693,Franklin County,TRACT-006896,,,45.5752898370943,-97.1513861650633,1316
4573,186 Chestnut St,,Franklin County Corner,MN,65479,Franklin County,TRACT-004573,,,45.610014826125,-97.217671872002,1316
4244,915 Main Rd,,Lincoln County Village,MN,76810,Lincoln County,TRACT-004244,,,43.7350964479989,-94.883611436005,1317
6104,556 Washington Ave,,Lincoln County Junction,MN,54410,Lincoln County,TRACT-006104,,,43.6862458614244,-94.8036522215131,1317
3820,247 Park Ln,,Madison County City,MN,21683,Madison County,TRACT-003820,,,45.9702811296307,-95.3374251441146,1318
47,221 Park Rd,,Jackson County Landing,MN,77493,Jackson County,TRACT-000047,,,48.0809478154306,-90.1543017979646,1319
4704,569 Park Way,,Jackson County Falls,MN,54938,Jackson County,TRACT-004704,,,48.1137332753336,-90.2183337941806,1319
8986,549 Church Rd,,Jackson County Corner,MN,83451,Jackson County,TRACT-008986,,,48.0848581859631,-90.2041005736749,1319
4746,754 Highland Blvd,,Jackson County Springs,MN,36045,Jackson County,TRACT-004746,,,48.1242204076621,-90.1917710842606,1319
1497,369 Washington Dr,,Monroe County Heights,MN,47841,Monroe County,TRACT-001497,,,45.5990040442632,-89.7869939223492,1320
282,756 Washington St,,Monroe County Falls,MN,66438,Monroe County,TRACT-000282,,,45.5830131048322,-89.7760185705397,1320
3392,172 Main Ave,,Union County Falls,MN,71576,Union County,TRACT-003392,,,46.2280306473198,-90.5801938036049,1321
5817,376 River St,,Clay County Junction,MN,51197,Clay County,TRACT-005817,,,48.680188339996,-94.6813879856992,1322
6063,131 Highland Rd,,Clay County Crossing,MN,93764,Clay County,TRACT-006063,,,48.6901359776713,-94.7024728512534,1322
7974,695 Cedar Ln,,Clay County Crossing,MN,77728,Clay County,TRACT-007974,,,48.7369600305889,-94.672727834946,1322
4891,726 Cedar Rd,,Clay County Junction,MN,71305,Clay County,TRACT-004891,,,48.7407001593169,-94.6724777902773,1322
8427,704 River Ave,,Marion County Landing,MN,70476,Marion County,TRACT-008427,,,46.9325241010482,-97.0232779627782,1323
9414,447 Mill Blvd,,Marion County Falls,MN,49468,Marion County,TRACT-009414,,,46.910426596341,-97.079193793938,1323
348,607 Church Blvd,,Marion County Center,MN,46674,Marion County,TRACT-000348,,,46.9407133244549,-97.0477342070957,1323
5293,319 Oak Ln,,Marion County Crossing,MN,62182,Marion County,TRACT-005293,,,46.9881185511821,-97.091543773267,1323
1739,514 River Way,,Adams County Landing,MN,00388,Adams County,TRACT-001739,,,48.2920297211582,-92.99870639575,1324
6393,128 Lincoln Rd,,Adams County Landing,MN,90577,Adams County,TRACT-006393,,,48.3648233032126,-93.0375916617544,1324
8213,657 River Dr,,Adams County Corner,MN,33417,Adams County,TRACT-008213,,,48.3444632653688,-92.9970385952371,1324
1295,663 Washington Ln,,Wayne County Center,MN,15638,Wayne County,TRACT-001295,,,48.5886867453174,-90.2989931302746,1325
771,388 Mill Blvd,,Wayne County Landing,MN,58130,Wayne County,TRACT-000771,,,48.5667166879172,-90.253251910163,1325
5067,363 Elm Ln,,Greene County Village,MN,85493,Greene County,TRACT-005067,,,46.0762976303806,-96.58946718597,1326
6906,577 Elm Dr,,Greene County Corner,MN,77687,Greene County,TRACT-006906,,,46.0362699057188,-96.584312098435,1326
9877,713 Union Way,,Greene County Falls,MN,75156,Greene County,TRACT-009877,,,46.0113908296755,-96.5834418956727,1326
6608,759 Highland Blvd,,Greene County Junction,MN,22314,Greene County,TRACT-006608,,,46.0636528108379,-96.6301488114715,1326
710,897 Union Blvd,,Greene County Village,MN,81279,Greene County,TRACT-000710,,,46.012456233164,-96.5958434884787,1326
1669,95 Church Rd,,Warren County Falls,MN,54390,Warren County,TRACT-001669,,,46.2380115900592,-92.8110345956862,1327
9360,497 Church Way,,Warren County Springs,MN,05610,Warren County,TRACT-009360,,,46.225426446069,-92.8422364550615,1327
2816,320 River St,,Fayette County Falls,MN,80960,Fayette County,TRACT-002816,,,48.8022820063367,-96.4310207812708,1328
5156,294 Franklin St,,Fayette County Landing,MN,64658,Fayette County,TRACT-005156,,,48.8511487742907,-96.4396435750513,1328
2602,480 River Ave,,Fayette County Center,MN,31068,Fayette County,TRACT-002602,,,48.8944208262012,-96.4336485317299,1328
5740,68 Oak St,,Montgomery County Springs,MN,67578,Montgomery County,TRACT-005740,,,44.2806608761397,-93.5100269265336,1329
6086,751 River Ave,,Montgomery County Crossing,MN,29482,Montgomery County,TRACT-006086,,,44.3028351002731,-93.603801794837,1329
1631,671 Maple Rd,,Lake County Corner,MN,17140,Lake County,TRACT-001631,,,44.9879530716595,-95.7776016294982,1330
1002,92 Maple Blvd,,Lake County Springs,MN,84483,Lake County,TRACT-001002,,,44.989294069258,-95.7394552894115,1330
363,936 Chestnut Way,,Lake County Springs,MN,03870,Lake County,TRACT-000363,,,44.9693689083289,-95.7507469776453,1330
3721,144 Chestnut Ln,,Lake County Corner,MN,63251,Lake County,TRACT-003721,,,45.0256474774898,-95.7604930805589,1330
6599,387 Lincoln Dr,,Lake County Falls,MN,47055,Lake County,TRACT-006599,,,45.0340626441015,-95.7360354702639,1330
