variable_source_id,geom_dependency_uuid,variable_name,variable_desc,data_source_uuid,attr_spec
257,10220,Area Deprivation Index National Percentile Ranking for Canal Zone, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G07'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
357,10220,Area Deprivation Index State Decile Ranking for Canal Zone, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G07'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
258,10221,Area Deprivation Index National Percentile Ranking for Colorado, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G08'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
358,10221,Area Deprivation Index State Decile Ranking for Colorado, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G08'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
259,10222,Area Deprivation Index National Percentile Ranking for Connecticut, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G09'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
359,10222,Area Deprivation Index State Decile Ranking for Connecticut, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G09'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
260,10223,Area Deprivation Index National Percentile Ranking for Delaware, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G10'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
360,10223,Area Deprivation Index State Decile Ranking for Delaware, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G10'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
261,10224,Area Deprivation Index National Percentile Ranking for District of Columbia, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G11'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
361,10224,Area Deprivation Index State Decile Ranking for District of Columbia, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G11'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
262,10225,Area Deprivation Index National Percentile Ranking for Florida, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G12'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
362,10225,Area Deprivation Index State Decile Ranking for Florida, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G12'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
263,10226,Area Deprivation Index National Percentile Ranking for Georgia, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G13'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
363,10226,Area Deprivation Index State Decile Ranking for Georgia, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G13'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
264,10227,Area Deprivation Index National Percentile Ranking for Guam, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G14'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
364,10227,Area Deprivation Index State Decile Ranking for Guam, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G14'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
265,10228,Area Deprivation Index National Percentile Ranking for Hawaii, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G15'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
365,10228,Area Deprivation Index State Decile Ranking for Hawaii, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G15'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
266,10229,Area Deprivation Index National Percentile Ranking for Idaho, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G16'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
366,10229,Area Deprivation Index State Decile Ranking for Idaho, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G16'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
267,10230,Area Deprivation Index National Percentile Ranking for Illinois, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G17'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
367,10230,Area Deprivation Index State Decile Ranking for Illinois, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G17'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
268,10231,Area Deprivation Index National Percentile Ranking for Indiana, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G18'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
368,10231,Area Deprivation Index State Decile Ranking for Indiana, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G18'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
269,10232,Area Deprivation Index National Percentile Ranking for Iowa, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G19'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
369,10232,Area Deprivation Index State Decile Ranking for Iowa, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G19'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
270,10233,Area Deprivation Index National Percentile Ranking for Kansas, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G20'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
370,10233,Area Deprivation Index State Decile Ranking for Kansas, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G20'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
271,10234,Area Deprivation Index National Percentile Ranking for Kentucky, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G21'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
371,10234,Area Deprivation Index State Decile Ranking for Kentucky, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G21'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
272,10235,Area Deprivation Index National Percentile Ranking for Louisiana, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G22'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
372,10235,Area Deprivation Index State Decile Ranking for Louisiana, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G22'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
273,10236,Area Deprivation Index National Percentile Ranking for Maine, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G23'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
373,10236,Area Deprivation Index State Decile Ranking for Maine, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G23'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
274,10237,Area Deprivation Index National Percentile Ranking for Maryland, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G24'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
374,10237,Area Deprivation Index State Decile Ranking for Maryland, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G24'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
275,10238,Area Deprivation Index National Percentile Ranking for Massachusetts, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G25'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
